Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Packet Number,Time(seconds),socket_count
31599,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26136,778,233
31603,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26137,778,233
31607,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26138,778,233
31611,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26139,778,233
31615,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26140,778,233
31619,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26141,778,233
31623,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26142,778,233
31627,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26143,778,233
31631,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26144,778,233
31635,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26145,778,233
31639,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26146,778,233
31643,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26147,778,233
31647,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26148,778,233
31651,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26149,778,233
31655,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26150,778,233
31659,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26151,778,233
31663,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26152,778,233
31667,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26153,778,233
31671,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26154,778,233
31675,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26155,778,233
31679,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26156,778,233
31683,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26157,778,233
31687,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26158,778,233
31691,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26159,778,233
31695,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26160,778,233
31699,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26161,778,233
31703,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26162,778,233
31707,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26163,778,233
31711,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26164,778,233
31715,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26165,778,233
31719,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26166,778,233
31723,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26167,778,233
31727,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26168,778,233
31731,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26173,778,233
31735,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26174,778,233
31739,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26175,778,233
31742,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26176,778,233
31746,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26177,778,233
31750,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26178,778,233
31754,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26179,778,233
31758,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26180,778,233
31762,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26181,778,233
31766,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26182,778,233
31770,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26183,778,233
31774,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26184,778,233
31778,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26185,778,233
31782,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26186,778,233
31786,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26187,778,233
31790,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26188,778,233
31794,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26189,778,233
31798,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26190,778,233
31802,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26191,778,233
31806,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26288,778,233
31810,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26289,778,233
31814,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26290,778,233
31818,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26366,778,233
31822,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26367,778,233
31826,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26368,778,233
31830,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26369,778,233
31834,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26373,779,233
31838,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26374,779,233
31842,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26375,779,233
31846,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26376,779,233
31850,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26377,779,233
31854,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26378,779,233
31857,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26379,779,233
31861,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26380,779,233
31865,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26381,779,233
31869,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26382,779,233
31873,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26383,779,233
31877,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26384,779,233
31881,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26385,779,233
31885,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26386,779,233
31889,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26387,779,233
31893,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26388,779,233
31897,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26389,779,233
31901,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26390,779,233
31905,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26391,779,233
31909,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26392,779,233
31913,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26393,779,233
31917,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26394,779,233
31922,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26395,779,233
31926,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26396,779,233
31930,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26397,779,233
31934,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26398,779,233
31938,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26399,779,233
31942,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26400,779,233
31946,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26401,779,233
31950,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26402,779,233
31954,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26403,779,233
31958,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26404,779,233
31962,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26405,779,233
31966,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26406,779,233
31970,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26407,779,233
31974,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26408,779,233
31978,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26409,779,233
31982,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26410,779,233
31986,0,TCP,23.53.240.41,443,51388,0,1440,0,226,26411,779,233
31990,0,TCP,23.53.240.41,443,51388,0,891,0,226,26412,779,233
32002,0,TCP,172.67.191.157,443,51390,575,0,0,228,26413,779,233
32003,0,TCP,172.67.191.157,443,51390,0,521,0,228,26414,779,233
32007,0,TCP,172.67.191.157,443,51390,0,585,0,228,26415,779,233
32008,0,TCP,172.67.191.157,443,51390,0,1391,0,228,26416,779,233
32012,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26417,779,233
32013,0,TCP,172.67.191.157,443,51390,0,1342,0,228,26418,779,233
32017,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26419,779,233
32021,0,TCP,172.67.191.157,443,51390,0,1342,0,228,26420,779,233
32025,0,TCP,172.67.191.157,443,51390,0,1391,0,228,26421,779,233
32029,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26422,779,233
32033,0,TCP,172.67.191.157,443,51390,0,1342,0,228,26423,779,233
32034,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26424,779,233
32038,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26425,779,233
32042,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26426,779,233
32046,0,TCP,172.67.191.157,443,51390,0,1244,0,228,26427,779,233
32047,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26428,779,233
32051,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26429,779,233
32055,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26430,779,233
32059,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26431,779,233
32063,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26432,779,233
32067,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26433,779,233
32071,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26434,779,233
32075,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26435,779,233
32079,0,TCP,172.67.191.157,443,51390,0,999,0,228,26436,779,233
32083,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26437,779,233
32087,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26438,779,233
32091,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26439,779,233
32095,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26440,779,233
32099,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26441,779,233
32103,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26442,779,233
32107,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26443,779,233
32111,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26444,779,233
32115,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26445,779,233
32119,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26446,779,233
32123,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26447,779,233
32127,0,TCP,172.67.191.157,443,51390,0,1270,0,228,26448,779,233
32131,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26449,779,233
32135,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26450,779,233
32139,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26451,779,233
32143,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26452,779,233
32147,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26453,779,233
32151,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26461,779,233
32155,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26489,779,233
32159,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26490,779,233
32163,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26491,779,233
32167,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26524,779,233
32171,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26525,779,233
32175,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26526,779,233
32176,0,TCP,23.53.240.41,443,51388,223,0,0,226,26527,779,233
32180,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26613,779,233
32184,0,TCP,172.67.191.157,443,51390,0,570,0,228,26614,779,233
32188,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26772,779,233
32192,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26773,779,233
32196,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26774,779,233
32200,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26906,779,233
32204,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26907,779,233
32208,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26908,779,233
32212,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26909,779,233
32216,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26910,779,233
32220,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26911,779,233
32224,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26912,779,233
32228,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26941,779,233
32232,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26942,779,233
32236,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26943,779,233
32240,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26944,779,233
32244,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26945,779,233
32248,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26946,779,233
32252,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26947,779,233
32256,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26948,779,233
32260,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26949,779,233
32264,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26954,779,233
32268,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26955,779,233
32272,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26956,779,233
32276,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26957,779,233
32280,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26958,779,233
32284,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26959,779,233
32288,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26960,779,233
32292,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26961,779,233
32296,0,TCP,172.67.191.157,443,51390,0,1440,0,228,26996,779,233
32300,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27026,779,233
32304,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27027,779,233
32308,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27028,779,233
32312,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27033,779,233
32316,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27034,779,233
32320,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27107,779,233
32324,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27108,779,233
32328,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27109,779,233
32332,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27110,779,233
32336,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27147,779,233
32340,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27148,779,233
32344,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27149,779,233
32348,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27174,779,233
32352,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27178,779,233
32356,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27179,779,233
32360,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27180,779,233
32364,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27205,779,233
32365,0,TCP,172.67.191.157,443,51390,0,67,0,228,27206,779,233
32369,0,TCP,23.53.240.41,443,51388,0,615,0,226,27207,779,233
32373,0,TCP,23.53.240.41,443,51388,0,1232,0,226,27208,779,233
32377,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27209,779,233
32381,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27234,779,233
32385,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27235,779,233
32389,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27236,779,233
32393,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27261,779,233
32397,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27298,779,233
32401,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27299,779,233
32405,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27300,779,233
32409,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27309,779,233
32413,0,TCP,23.53.240.41,443,51388,0,1407,0,226,27334,779,233
32419,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27335,779,233
32423,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27336,779,233
32427,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27337,779,233
32431,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27345,779,233
32435,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27346,779,233
32439,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27347,779,233
32443,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27412,779,233
32447,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27413,779,233
32451,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27414,779,233
32455,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27415,779,233
32459,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27416,779,233
32463,0,TCP,23.53.240.41,443,51388,0,597,0,226,27417,779,233
32467,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27418,779,233
32471,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27455,779,233
32472,0,TCP,23.53.240.41,443,51388,0,6,0,226,27465,779,233
32476,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27466,779,233
32480,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27467,779,233
32484,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27468,779,233
32488,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27469,779,233
32492,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27470,779,233
32496,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27471,779,233
32500,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27472,779,233
32504,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27473,779,233
32508,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27474,779,233
32512,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27475,779,233
32516,0,TCP,23.53.240.41,443,51388,0,1440,0,226,27476,779,233
32520,0,TCP,23.53.240.41,443,51388,0,597,0,226,27477,779,233
32521,0,TCP,172.67.191.157,443,51390,31,1440,0,228,27482,779,233
32522,0,TCP,172.67.191.157,443,51390,0,1057,0,228,27483,779,233
32526,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27484,779,233
32527,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27509,779,233
32531,0,TCP,172.67.191.157,443,51390,0,1440,0,228,27540,779,233
32535,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28166,780,233
32539,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28167,780,233
32543,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28168,780,233
32547,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28195,780,233
32551,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28196,780,233
32555,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28197,780,233
32559,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28198,780,233
32563,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28202,780,233
32567,0,TCP,172.67.191.157,443,51390,0,999,0,228,28203,780,233
32571,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28204,780,233
32575,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28208,780,233
32579,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28211,780,233
32583,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28212,780,233
32587,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28213,780,233
32591,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28214,780,233
32595,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28215,780,233
32599,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28216,780,233
32603,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28217,780,233
32607,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28256,780,233
32611,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28257,780,233
32615,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28258,780,233
32619,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28259,780,233
32623,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28376,780,233
32627,0,TCP,23.53.240.41,443,51388,0,1440,0,226,28377,780,233
32631,0,TCP,23.53.240.41,443,51388,0,1440,0,226,28699,780,233
32635,0,TCP,23.53.240.41,443,51388,0,1440,0,226,28700,780,233
32639,0,TCP,23.53.240.41,443,51388,0,1440,0,226,28701,780,233
32643,0,TCP,23.53.240.41,443,51388,0,1440,0,226,28702,780,233
32647,0,TCP,23.53.240.41,443,51388,0,1440,0,226,28703,780,233
32651,0,TCP,23.53.240.41,443,51388,0,1440,0,226,28704,780,233
32655,0,TCP,23.53.240.41,443,51388,0,1440,0,226,28705,780,233
32659,0,TCP,23.53.240.41,443,51388,0,1440,0,226,28706,780,233
32663,0,TCP,23.53.240.41,443,51388,0,1440,0,226,28707,780,233
32667,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28708,780,233
32671,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28709,780,233
32675,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28710,780,233
32679,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28711,780,233
32683,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28712,780,233
32687,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28713,780,233
32691,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28714,780,233
32695,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28715,780,233
32699,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28716,780,233
32703,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28717,780,233
32707,0,TCP,172.67.191.157,443,51390,0,400,0,228,28718,780,233
32711,0,TCP,23.53.240.41,443,51388,0,1440,0,226,28719,780,233
32715,0,TCP,23.53.240.41,443,51388,0,597,0,226,28720,780,233
32716,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28721,780,233
32720,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28940,780,233
32724,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28941,780,233
32728,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28942,780,233
32732,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28943,780,233
32736,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28944,780,233
32740,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28950,780,233
32744,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28951,780,233
32748,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28952,780,233
32752,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28953,780,233
32756,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28954,780,233
32760,0,TCP,172.67.191.157,443,51390,0,1440,0,228,28955,780,233
32761,0,TCP,172.67.191.157,443,51390,0,41,0,228,28956,780,233
32767,0,TCP,172.67.191.157,443,51390,0,1390,0,228,29098,780,233
32771,0,TCP,172.67.191.157,443,51390,0,1440,0,228,29099,780,233
32775,0,TCP,172.67.191.157,443,51390,0,1440,0,228,29100,780,233
32776,0,TCP,172.67.191.157,443,51390,0,9,0,228,29101,780,233
32782,0,TCP,172.67.191.157,443,51390,0,1440,0,228,29106,780,233
32786,0,TCP,172.67.191.157,443,51390,0,1440,0,228,29107,780,233
32790,0,TCP,172.67.191.157,443,51390,0,1440,0,228,29386,780,233
32794,0,TCP,172.67.191.157,443,51390,0,1440,0,228,30672,780,233
32798,0,TCP,172.67.191.157,443,51390,0,1440,0,228,30673,780,233
32802,0,TCP,172.67.191.157,443,51390,0,1440,0,228,30674,780,233
32806,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31095,780,233
32810,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31096,780,233
32814,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31097,780,233
32818,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31161,780,233
32822,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31162,780,233
32826,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31163,780,233
32830,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31164,780,233
32834,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31165,780,233
32838,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31166,780,233
32842,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31167,780,233
32846,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31245,781,233
32850,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31401,781,233
32854,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31410,781,233
32858,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31411,781,233
32862,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31412,781,233
32866,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31413,781,233
32870,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31414,781,233
32874,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31415,781,233
32878,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31416,781,233
32882,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31417,781,233
32886,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31921,781,233
32890,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31997,781,233
32894,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31998,781,233
32898,0,TCP,172.67.191.157,443,51390,0,1440,0,228,31999,781,233
32902,0,TCP,172.67.191.157,443,51390,0,1440,0,228,32000,781,233
32906,0,TCP,172.67.191.157,443,51390,0,1440,0,228,32001,781,233
32910,0,TCP,172.67.191.157,443,51390,0,1440,0,228,32417,781,233
32914,0,TCP,172.67.191.157,443,51390,0,1440,0,228,32418,781,233
32918,0,TCP,172.67.191.157,443,51390,0,1440,0,228,33255,781,233
32922,0,TCP,172.67.191.157,443,51390,0,1440,0,228,33256,781,233
32926,0,TCP,172.67.191.157,443,51390,0,1440,0,228,33257,781,233
32930,0,TCP,172.67.191.157,443,51390,0,1440,0,228,33258,781,233
32934,0,TCP,172.67.191.157,443,51390,0,1440,0,228,33259,781,233
32938,0,TCP,172.67.191.157,443,51390,0,1440,0,228,33777,781,233
32942,0,TCP,172.67.191.157,443,51390,0,1440,0,228,34434,781,233
32946,0,TCP,172.67.191.157,443,51390,0,1440,0,228,34435,781,233
32950,0,TCP,172.67.191.157,443,51390,0,1440,0,228,34436,781,233
32954,0,TCP,172.67.191.157,443,51390,0,1440,0,228,34437,781,233
32958,0,TCP,172.67.191.157,443,51390,0,1440,0,228,34438,781,233
32962,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35045,781,233
32966,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35082,781,233
32970,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35083,781,233
32974,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35084,781,233
32978,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35085,781,233
32982,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35086,781,233
32986,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35087,781,233
32990,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35088,781,233
32994,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35089,781,233
32998,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35447,781,233
33002,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35448,781,233
33006,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35449,781,233
33010,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35450,781,233
33014,0,TCP,172.67.191.157,443,51390,0,1440,0,228,35451,781,233
33018,0,TCP,23.53.240.41,443,51388,0,1440,0,226,35452,781,233
33022,0,TCP,23.53.240.41,443,51388,0,1440,0,226,35453,781,233
33026,0,TCP,23.53.240.41,443,51388,0,1440,0,226,35454,781,233
33030,0,TCP,23.53.240.41,443,51388,0,1440,0,226,35455,781,233
33034,0,TCP,23.53.240.41,443,51388,0,1440,0,226,35456,781,233
