Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count,Label
17475,0,UDP,192.168.77.106,,,,40,0,,,,N
17475,,DNS,192.168.77.106,,,,40,0,,,,N
17476,0,UDP,192.168.77.106,,,,44,0,,,,N
17476,,DNS,192.168.77.106,,,,44,0,,,,N
17477,0,UDP,192.168.77.106,,,,40,0,,,,N
17477,,DNS,192.168.77.106,,,,40,0,,,,N
17478,0,UDP,192.168.77.106,,,,44,0,,,,N
17478,,DNS,192.168.77.106,,,,44,0,,,,N
17479,0,UDP,192.168.77.106,,,,40,0,,,,N
17479,,DNS,192.168.77.106,,,,40,0,,,,N
17480,0,UDP,192.168.77.106,,,,44,0,,,,N
17480,,DNS,192.168.77.106,,,,44,0,,,,N
17481,0,UDP,192.168.77.1,,,,72,0,,,,N
17481,,DNS,192.168.77.1,,,,72,0,,,,N
17482,0,UDP,192.168.77.106,,,,40,0,,,,N
17482,,DNS,192.168.77.106,,,,40,0,,,,N
17483,0,UDP,192.168.77.106,,,,40,0,,,,N
17483,,DNS,192.168.77.106,,,,40,0,,,,N
17484,0,UDP,192.168.77.106,,,,40,0,,,,N
17484,,DNS,192.168.77.106,,,,40,0,,,,N
17485,0,UDP,192.168.77.106,,,,1365,0,,,,N
17486,0,UDP,192.168.77.106,,,,1365,0,,,,N
17487,0,UDP,192.168.77.106,,,,1365,0,,,,N
17491,0,UDP,192.168.77.1,,,,108,0,,,,N
17491,,DNS,192.168.77.1,,,,108,0,,,,N
17505,0,TCP,142.250.195.168,443,51359,672,0,0,197,,,N
17506,0,UDP,1.1.1.1,,,,72,0,,,,N
17506,,DNS,1.1.1.1,,,,72,0,,,,N
17514,0,UDP,104.21.73.105,,,,1208,0,,,,N
17515,0,UDP,1.1.1.1,,,,108,0,,,,N
17515,,DNS,1.1.1.1,,,,108,0,,,,N
17516,0,UDP,104.21.73.105,,,,1208,0,,,,N
17517,0,UDP,192.168.77.106,,,,60,0,,,,N
17518,0,UDP,192.168.77.106,,,,60,0,,,,N
17519,0,UDP,192.168.77.106,,,,60,0,,,,N
17520,0,UDP,104.21.73.105,,,,1208,0,,,,N
17521,0,UDP,104.21.73.105,,,,1208,0,,,,N
17522,0,UDP,192.168.77.106,,,,62,0,,,,N
17523,0,UDP,192.168.77.106,,,,62,0,,,,N
17524,0,UDP,192.168.77.106,,,,62,0,,,,N
17525,0,UDP,192.168.77.106,,,,62,0,,,,N
17526,0,UDP,192.168.77.106,,,,62,0,,,,N
17527,0,UDP,104.21.73.105,,,,1208,0,,,,N
17528,0,UDP,104.21.73.105,,,,279,0,,,,N
17529,0,UDP,192.168.77.106,,,,62,0,,,,N
17530,0,UDP,192.168.77.106,,,,62,0,,,,N
17531,0,UDP,192.168.77.106,,,,62,0,,,,N
17532,0,UDP,192.168.77.106,,,,62,0,,,,N
17533,0,UDP,192.168.77.106,,,,62,0,,,,N
17534,0,UDP,192.168.77.106,,,,62,0,,,,N
17535,0,UDP,192.168.77.106,,,,55,0,,,,N
17535,,DNS,192.168.77.106,,,,55,0,,,,N
17536,0,UDP,192.168.77.106,,,,55,0,,,,N
17536,,DNS,192.168.77.106,,,,55,0,,,,N
17537,0,UDP,192.168.77.106,,,,55,0,,,,N
17537,,DNS,192.168.77.106,,,,55,0,,,,N
17538,0,UDP,192.168.77.1,,,,96,0,,,,N
17538,,DNS,192.168.77.1,,,,96,0,,,,N
17539,0,TCP,142.250.195.168,443,51359,0,1412,0,197,,,N
17540,0,TCP,142.250.195.168,443,51359,0,1412,0,197,,,N
17544,0,TCP,142.250.195.168,443,51359,0,1412,0,197,,,N
17545,0,TCP,142.250.195.168,443,51359,0,529,0,197,,,N
17552,0,UDP,192.168.77.1,,,,71,0,,,,N
17552,,DNS,192.168.77.1,,,,71,0,,,,N
17556,0,UDP,192.168.77.106,,,,55,0,,,,N
17556,,DNS,192.168.77.106,,,,55,0,,,,N
17557,0,UDP,192.168.77.106,,,,55,0,,,,N
17557,,DNS,192.168.77.106,,,,55,0,,,,N
17558,0,UDP,192.168.77.106,,,,55,0,,,,N
17558,,DNS,192.168.77.106,,,,55,0,,,,N
17559,0,TCP,104.21.73.105,443,51360,662,0,0,198,,,N
17560,0,UDP,104.21.73.105,,,,1208,0,,,,N
17561,0,UDP,104.21.73.105,,,,376,0,,,,N
17562,0,UDP,192.168.77.106,,,,62,0,,,,N
17563,0,UDP,192.168.77.106,,,,62,0,,,,N
17564,0,UDP,192.168.77.106,,,,62,0,,,,N
17565,0,TCP,104.21.73.105,443,51360,0,1440,0,198,,,N
17566,0,TCP,104.21.73.105,443,51360,0,1440,0,198,,,N
17570,0,TCP,104.21.73.105,443,51360,0,1440,0,198,,,N
17571,0,TCP,104.21.73.105,443,51360,0,937,0,198,,,N
17575,0,UDP,192.168.77.106,,,,96,0,,,,N
17576,0,UDP,192.168.77.106,,,,96,0,,,,N
17577,0,UDP,192.168.77.106,,,,96,0,,,,N
17578,0,UDP,192.168.77.106,,,,84,0,,,,N
17579,0,UDP,192.168.77.106,,,,84,0,,,,N
17580,0,UDP,192.168.77.106,,,,451,0,,,,N
17581,0,UDP,192.168.77.106,,,,451,0,,,,N
17582,0,UDP,192.168.77.106,,,,451,0,,,,N
17589,0,UDP,1.1.1.1,,,,119,0,,,,N
17589,,DNS,1.1.1.1,,,,119,0,,,,N
17590,0,TCP,142.250.195.168,443,51359,234,614,0,197,,,N
17591,0,TCP,142.250.195.168,443,51359,0,31,0,197,,,N
17605,0,TCP,104.21.73.105,443,51360,251,0,0,198,,,N
17606,0,UDP,192.168.77.1,,,,83,0,,,,N
17606,,DNS,192.168.77.1,,,,83,0,,,,N
17607,0,TCP,104.21.73.105,443,51360,0,521,0,198,,,N
17613,0,UDP,104.21.73.105,,,,497,0,,,,N
17614,0,UDP,104.21.73.105,,,,35,0,,,,N
17615,0,UDP,104.21.73.105,,,,35,0,,,,N
17616,0,UDP,104.21.73.105,,,,60,0,,,,N
17617,0,UDP,192.168.77.106,,,,53,0,,,,N
17618,0,UDP,192.168.77.106,,,,53,0,,,,N
17619,0,UDP,192.168.77.106,,,,53,0,,,,N
17620,0,TCP,142.250.195.168,443,51359,31,0,0,197,,,N
17621,0,TCP,104.21.73.105,443,51360,25,0,0,198,,,N
17625,0,UDP,104.21.73.105,,,,34,0,,,,N
17626,0,TCP,104.21.73.105,443,51362,662,0,0,200,,,N
17627,0,TCP,104.21.73.105,443,51362,0,1440,0,200,,,N
17628,0,TCP,104.21.73.105,443,51362,0,1440,0,200,,,N
17632,0,TCP,104.21.73.105,443,51362,0,1440,0,200,,,N
17633,0,TCP,104.21.73.105,443,51362,0,937,0,200,,,N
17643,0,TCP,104.21.73.105,443,51362,234,0,0,200,,,N
17644,0,TCP,104.21.73.105,443,51362,0,521,0,200,,,N
17648,0,TCP,104.21.73.105,443,51362,31,0,0,200,,,N
17649,0,UDP,104.21.73.105,,,,1208,0,,,,N
17650,0,UDP,104.21.73.105,,,,1208,0,,,,N
17651,0,UDP,192.168.77.106,,,,51,0,,,,N
17652,0,UDP,192.168.77.106,,,,51,0,,,,N
17653,0,UDP,192.168.77.106,,,,51,0,,,,N
17654,0,UDP,104.21.73.105,,,,1208,0,,,,N
17655,0,UDP,192.168.77.106,,,,51,0,,,,N
17656,0,UDP,192.168.77.106,,,,51,0,,,,N
17657,0,UDP,104.21.73.105,,,,1208,0,,,,N
17658,0,UDP,104.21.73.105,,,,1208,0,,,,N
17659,0,UDP,192.168.77.106,,,,51,0,,,,N
17660,0,UDP,192.168.77.106,,,,51,0,,,,N
17661,0,UDP,192.168.77.106,,,,51,0,,,,N
17662,0,UDP,104.21.73.105,,,,1208,0,,,,N
17663,0,UDP,104.21.73.105,,,,1208,0,,,,N
17664,0,UDP,192.168.77.106,,,,51,0,,,,N
17665,0,UDP,192.168.77.106,,,,51,0,,,,N
17666,0,UDP,192.168.77.106,,,,51,0,,,,N
17667,0,UDP,104.21.73.105,,,,1208,0,,,,N
17668,0,UDP,104.21.73.105,,,,1208,0,,,,N
17669,0,UDP,192.168.77.106,,,,51,0,,,,N
17670,0,UDP,192.168.77.106,,,,51,0,,,,N
17671,0,UDP,192.168.77.106,,,,51,0,,,,N
17672,0,UDP,104.21.73.105,,,,1208,0,,,,N
17673,0,UDP,192.168.77.106,,,,44,0,,,,N
17673,,DNS,192.168.77.106,,,,44,0,,,,N
17674,0,UDP,192.168.77.106,,,,44,0,,,,N
17674,,DNS,192.168.77.106,,,,44,0,,,,N
17675,0,UDP,192.168.77.106,,,,44,0,,,,N
17675,,DNS,192.168.77.106,,,,44,0,,,,N
17676,0,UDP,192.168.77.106,,,,50,0,,,,N
17676,,DNS,192.168.77.106,,,,50,0,,,,N
17677,0,UDP,192.168.77.106,,,,50,0,,,,N
17677,,DNS,192.168.77.106,,,,50,0,,,,N
17678,0,UDP,192.168.77.106,,,,50,0,,,,N
17678,,DNS,192.168.77.106,,,,50,0,,,,N
17679,0,UDP,192.168.77.106,,,,52,0,,,,N
17680,0,UDP,192.168.77.106,,,,52,0,,,,N
17681,0,UDP,192.168.77.106,,,,52,0,,,,N
17682,0,UDP,192.168.77.106,,,,43,0,,,,N
17682,,DNS,192.168.77.106,,,,43,0,,,,N
17683,0,UDP,192.168.77.106,,,,43,0,,,,N
17683,,DNS,192.168.77.106,,,,43,0,,,,N
17684,0,UDP,192.168.77.106,,,,43,0,,,,N
17684,,DNS,192.168.77.106,,,,43,0,,,,N
17685,0,UDP,192.168.77.106,,,,40,0,,,,N
17685,,DNS,192.168.77.106,,,,40,0,,,,N
17686,0,UDP,192.168.77.106,,,,40,0,,,,N
17686,,DNS,192.168.77.106,,,,40,0,,,,N
17687,0,UDP,192.168.77.106,,,,40,0,,,,N
17687,,DNS,192.168.77.106,,,,40,0,,,,N
17691,0,UDP,104.21.73.105,,,,1208,0,,,,N
17692,0,UDP,104.21.73.105,,,,730,0,,,,N
17693,0,UDP,192.168.77.106,,,,51,0,,,,N
17694,0,UDP,192.168.77.106,,,,51,0,,,,N
17695,0,UDP,192.168.77.106,,,,51,0,,,,N
17703,0,TCP,151.101.2.217,443,51363,662,0,0,201,,,N
17704,0,TCP,151.101.2.217,443,51363,0,1416,0,201,,,N
17705,0,TCP,151.101.2.217,443,51363,0,1416,0,201,,,N
17709,0,TCP,151.101.2.217,443,51363,0,1416,0,201,,,N
17710,0,TCP,151.101.2.217,443,51363,0,450,0,201,,,N
17714,0,UDP,192.168.77.1,,,,56,0,,,,N
17714,,DNS,192.168.77.1,,,,56,0,,,,N
17718,0,UDP,192.168.77.106,,,,40,0,,,,N
17718,,DNS,192.168.77.106,,,,40,0,,,,N
17719,0,UDP,192.168.77.106,,,,40,0,,,,N
17719,,DNS,192.168.77.106,,,,40,0,,,,N
17720,0,UDP,192.168.77.106,,,,40,0,,,,N
17720,,DNS,192.168.77.106,,,,40,0,,,,N
17724,0,UDP,192.168.77.1,,,,108,0,,,,N
17724,,DNS,192.168.77.1,,,,108,0,,,,N
17725,0,UDP,192.168.77.106,,,,44,0,,,,N
17725,,DNS,192.168.77.106,,,,44,0,,,,N
17726,0,UDP,192.168.77.106,,,,44,0,,,,N
17726,,DNS,192.168.77.106,,,,44,0,,,,N
17727,0,UDP,192.168.77.106,,,,44,0,,,,N
17727,,DNS,192.168.77.106,,,,44,0,,,,N
17728,0,UDP,192.168.77.1,,,,66,0,,,,N
17728,,DNS,192.168.77.1,,,,66,0,,,,N
17729,0,UDP,192.168.77.106,,,,50,0,,,,N
17729,,DNS,192.168.77.106,,,,50,0,,,,N
17730,0,UDP,192.168.77.106,,,,50,0,,,,N
17730,,DNS,192.168.77.106,,,,50,0,,,,N
17731,0,UDP,192.168.77.106,,,,50,0,,,,N
17731,,DNS,192.168.77.106,,,,50,0,,,,N
17732,0,UDP,192.168.77.106,,,,1365,0,,,,N
17733,0,UDP,192.168.77.106,,,,1365,0,,,,N
17734,0,UDP,192.168.77.106,,,,1365,0,,,,N
17735,0,UDP,192.168.77.106,,,,306,0,,,,N
17736,0,UDP,192.168.77.106,,,,306,0,,,,N
17737,0,UDP,192.168.77.106,,,,306,0,,,,N
17738,0,TCP,151.101.2.217,443,51363,93,0,0,201,,,N
17739,0,TCP,151.101.2.217,443,51363,0,258,0,201,,,N
17743,0,UDP,192.168.77.1,,,,59,0,,,,N
17743,,DNS,192.168.77.1,,,,59,0,,,,N
17747,0,TCP,151.101.2.217,443,51363,177,0,0,201,,,N
17748,0,TCP,151.101.2.217,443,51363,0,66,0,201,,,N
17759,0,UDP,192.168.77.1,,,,56,0,,,,N
17759,,DNS,192.168.77.1,,,,56,0,,,,N
17760,0,UDP,192.168.77.106,,,,40,0,,,,N
17760,,DNS,192.168.77.106,,,,40,0,,,,N
17761,0,UDP,192.168.77.106,,,,40,0,,,,N
17761,,DNS,192.168.77.106,,,,40,0,,,,N
17762,0,UDP,192.168.77.106,,,,40,0,,,,N
17762,,DNS,192.168.77.106,,,,40,0,,,,N
17763,0,UDP,192.168.77.1,,,,103,0,,,,N
17763,,DNS,192.168.77.1,,,,103,0,,,,N
17764,0,TCP,151.101.2.217,443,51363,38,0,0,201,,,N
17765,0,UDP,104.21.73.105,,,,1208,0,,,,N
17766,0,UDP,104.21.73.105,,,,1208,0,,,,N
17767,0,UDP,192.168.77.106,,,,51,0,,,,N
17768,0,UDP,192.168.77.106,,,,51,0,,,,N
17769,0,UDP,192.168.77.106,,,,51,0,,,,N
17770,0,UDP,104.21.73.105,,,,1208,0,,,,N
17771,0,UDP,192.168.77.106,,,,51,0,,,,N
17772,0,UDP,192.168.77.106,,,,51,0,,,,N
17773,0,UDP,192.168.77.106,,,,51,0,,,,N
17774,0,UDP,104.21.73.105,,,,1208,0,,,,N
17775,0,UDP,104.21.73.105,,,,1208,0,,,,N
17776,0,UDP,192.168.77.106,,,,51,0,,,,N
17777,0,UDP,192.168.77.106,,,,51,0,,,,N
17778,0,UDP,192.168.77.106,,,,51,0,,,,N
17779,0,UDP,104.21.73.105,,,,1208,0,,,,N
17780,0,UDP,104.21.73.105,,,,1208,0,,,,N
17781,0,UDP,192.168.77.106,,,,51,0,,,,N
17782,0,UDP,192.168.77.106,,,,51,0,,,,N
17783,0,UDP,192.168.77.106,,,,51,0,,,,N
17784,0,UDP,104.21.73.105,,,,1208,0,,,,N
17785,0,UDP,104.21.73.105,,,,1208,0,,,,N
17786,0,UDP,192.168.77.106,,,,51,0,,,,N
17787,0,UDP,192.168.77.106,,,,51,0,,,,N
17788,0,UDP,192.168.77.106,,,,51,0,,,,N
17789,0,UDP,104.21.73.105,,,,1208,0,,,,N
17790,0,UDP,104.21.73.105,,,,1208,0,,,,N
17791,0,UDP,192.168.77.106,,,,51,0,,,,N
17792,0,UDP,192.168.77.106,,,,51,0,,,,N
17793,0,UDP,192.168.77.106,,,,51,0,,,,N
17794,0,UDP,104.21.73.105,,,,1208,0,,,,N
17795,0,UDP,104.21.73.105,,,,1208,0,,,,N
17796,0,UDP,192.168.77.106,,,,51,0,,,,N
17797,0,UDP,192.168.77.106,,,,51,0,,,,N
17798,0,UDP,192.168.77.106,,,,51,0,,,,N
17799,0,UDP,104.21.73.105,,,,1208,0,,,,N
17800,0,UDP,104.21.73.105,,,,1208,0,,,,N
17801,0,UDP,192.168.77.106,,,,51,0,,,,N
17802,0,UDP,192.168.77.106,,,,51,0,,,,N
17803,0,UDP,192.168.77.106,,,,51,0,,,,N
17804,0,UDP,104.21.73.105,,,,1208,0,,,,N
17805,0,UDP,104.21.73.105,,,,1208,0,,,,N
17806,0,UDP,192.168.77.106,,,,51,0,,,,N
17807,0,UDP,192.168.77.106,,,,51,0,,,,N
17808,0,UDP,192.168.77.106,,,,51,0,,,,N
17809,0,UDP,104.21.73.105,,,,1208,0,,,,N
17810,0,UDP,104.21.73.105,,,,1208,0,,,,N
17811,0,UDP,192.168.77.106,,,,52,0,,,,N
17812,0,UDP,192.168.77.106,,,,52,0,,,,N
17813,0,UDP,192.168.77.106,,,,52,0,,,,N
17814,0,UDP,142.250.195.168,,,,1365,0,,,,N
17818,0,UDP,142.250.195.168,,,,1365,0,,,,N
17819,0,TCP,142.250.193.132,443,51364,662,0,0,202,,,N
17820,0,UDP,192.168.77.106,,,,120,0,,,,N
17821,0,UDP,192.168.77.106,,,,120,0,,,,N
17822,0,UDP,192.168.77.106,,,,120,0,,,,N
17823,0,UDP,192.168.77.106,,,,50,0,,,,N
17823,,DNS,192.168.77.106,,,,50,0,,,,N
17824,0,UDP,192.168.77.106,,,,50,0,,,,N
17824,,DNS,192.168.77.106,,,,50,0,,,,N
17825,0,UDP,192.168.77.106,,,,50,0,,,,N
17825,,DNS,192.168.77.106,,,,50,0,,,,N
17826,0,UDP,142.250.195.168,,,,623,0,,,,N
17827,0,UDP,142.250.195.168,,,,35,0,,,,N
17835,0,UDP,192.168.77.106,,,,40,0,,,,N
17836,0,UDP,192.168.77.106,,,,40,0,,,,N
17837,0,UDP,192.168.77.106,,,,40,0,,,,N
17845,0,UDP,192.168.77.106,,,,40,0,,,,N
17845,,DNS,192.168.77.106,,,,40,0,,,,N
17846,0,UDP,192.168.77.106,,,,40,0,,,,N
17846,,DNS,192.168.77.106,,,,40,0,,,,N
17847,0,UDP,192.168.77.106,,,,40,0,,,,N
17847,,DNS,192.168.77.106,,,,40,0,,,,N
17848,0,TCP,142.250.193.132,443,51364,0,1412,0,202,,,N
17849,0,TCP,142.250.193.132,443,51364,0,1412,0,202,,,N
17853,0,TCP,142.250.193.132,443,51364,0,1412,0,202,,,N
17854,0,TCP,142.250.193.132,443,51364,0,53,0,202,,,N
17866,0,UDP,192.168.77.106,,,,403,0,,,,N
17867,0,UDP,192.168.77.106,,,,403,0,,,,N
17868,0,UDP,192.168.77.106,,,,403,0,,,,N
17869,0,UDP,192.168.77.1,,,,68,0,,,,N
17869,,DNS,192.168.77.1,,,,68,0,,,,N
17870,0,UDP,104.21.73.105,,,,1208,0,,,,N
17871,0,UDP,104.21.73.105,,,,1208,0,,,,N
17872,0,UDP,192.168.77.106,,,,51,0,,,,N
17873,0,UDP,192.168.77.106,,,,51,0,,,,N
17874,0,UDP,192.168.77.106,,,,51,0,,,,N
17875,0,UDP,104.21.73.105,,,,1208,0,,,,N
17876,0,UDP,104.21.73.105,,,,1208,0,,,,N
17877,0,UDP,192.168.77.106,,,,51,0,,,,N
17878,0,UDP,192.168.77.106,,,,51,0,,,,N
17879,0,UDP,192.168.77.106,,,,51,0,,,,N
17880,0,UDP,104.21.73.105,,,,1208,0,,,,N
17881,0,UDP,104.21.73.105,,,,34,0,,,,N
17882,0,UDP,142.250.195.168,,,,1361,0,,,,N
17883,0,UDP,142.250.195.168,,,,1365,0,,,,N
17884,0,UDP,192.168.77.106,,,,39,0,,,,N
17885,0,UDP,192.168.77.106,,,,39,0,,,,N
17886,0,UDP,192.168.77.106,,,,39,0,,,,N
17887,0,UDP,142.250.195.168,,,,1365,0,,,,N
17888,0,UDP,142.250.195.168,,,,1365,0,,,,N
17889,0,UDP,192.168.77.106,,,,39,0,,,,N
17890,0,UDP,192.168.77.106,,,,39,0,,,,N
17891,0,UDP,192.168.77.106,,,,39,0,,,,N
17892,0,UDP,142.250.195.168,,,,1365,0,,,,N
17893,0,UDP,142.250.195.168,,,,1365,0,,,,N
17894,0,UDP,142.250.195.168,,,,131,0,,,,N
17895,0,UDP,192.168.77.106,,,,39,0,,,,N
17896,0,UDP,192.168.77.106,,,,39,0,,,,N
17897,0,UDP,192.168.77.106,,,,39,0,,,,N
17898,0,UDP,142.250.195.168,,,,1365,0,,,,N
17899,0,UDP,192.168.77.106,,,,44,0,,,,N
17900,0,UDP,192.168.77.106,,,,44,0,,,,N
17901,0,UDP,192.168.77.106,,,,44,0,,,,N
17902,0,UDP,142.250.195.168,,,,1365,0,,,,N
17903,0,UDP,142.250.195.168,,,,1365,0,,,,N
17904,0,UDP,192.168.77.106,,,,39,0,,,,N
17905,0,UDP,192.168.77.106,,,,39,0,,,,N
17906,0,UDP,192.168.77.106,,,,39,0,,,,N
17907,0,UDP,142.250.195.168,,,,1365,0,,,,N
17908,0,UDP,142.250.195.168,,,,1365,0,,,,N
17909,0,UDP,192.168.77.106,,,,39,0,,,,N
17910,0,UDP,192.168.77.106,,,,39,0,,,,N
17911,0,UDP,192.168.77.106,,,,39,0,,,,N
17912,0,UDP,142.250.195.168,,,,1365,0,,,,N
17913,0,UDP,142.250.195.168,,,,1365,0,,,,N
17914,0,UDP,192.168.77.106,,,,39,0,,,,N
17915,0,UDP,192.168.77.106,,,,39,0,,,,N
17916,0,UDP,192.168.77.106,,,,39,0,,,,N
17917,0,UDP,1.1.1.1,,,,78,0,,,,N
17917,,DNS,1.1.1.1,,,,78,0,,,,N
17918,0,UDP,142.250.195.168,,,,1365,0,,,,N
17919,0,UDP,142.250.195.168,,,,1365,0,,,,N
17920,0,UDP,192.168.77.106,,,,39,0,,,,N
17921,0,UDP,192.168.77.106,,,,39,0,,,,N
17922,0,UDP,192.168.77.106,,,,39,0,,,,N
17923,0,UDP,142.250.195.168,,,,1365,0,,,,N
17924,0,UDP,142.250.195.168,,,,1365,0,,,,N
17925,0,UDP,192.168.77.106,,,,39,0,,,,N
17926,0,UDP,192.168.77.106,,,,39,0,,,,N
17927,0,UDP,192.168.77.106,,,,39,0,,,,N
17928,0,UDP,142.250.195.168,,,,1365,0,,,,N
17929,0,UDP,142.250.195.168,,,,1365,0,,,,N
17930,0,UDP,192.168.77.106,,,,39,0,,,,N
17931,0,UDP,192.168.77.106,,,,39,0,,,,N
17932,0,UDP,192.168.77.106,,,,39,0,,,,N
17933,0,UDP,142.250.195.168,,,,1365,0,,,,N
17934,0,UDP,142.250.195.168,,,,1365,0,,,,N
17935,0,UDP,192.168.77.106,,,,39,0,,,,N
17936,0,UDP,192.168.77.106,,,,39,0,,,,N
17937,0,UDP,192.168.77.106,,,,39,0,,,,N
17938,0,UDP,142.250.195.168,,,,1365,0,,,,N
17939,0,UDP,192.168.77.106,,,,54,0,,,,N
17940,0,UDP,192.168.77.106,,,,54,0,,,,N
17941,0,UDP,192.168.77.106,,,,54,0,,,,N
17942,0,UDP,142.250.195.168,,,,1365,0,,,,N
17943,0,UDP,192.168.77.106,,,,39,0,,,,N
17944,0,UDP,192.168.77.106,,,,39,0,,,,N
17945,0,UDP,192.168.77.106,,,,39,0,,,,N
17946,0,UDP,142.250.195.168,,,,1365,0,,,,N
17947,0,UDP,142.250.195.168,,,,1365,0,,,,N
17948,0,UDP,192.168.77.106,,,,39,0,,,,N
17949,0,UDP,192.168.77.106,,,,39,0,,,,N
17950,0,UDP,192.168.77.106,,,,39,0,,,,N
17951,0,UDP,142.250.195.168,,,,1365,0,,,,N
17952,0,UDP,142.250.195.168,,,,1365,0,,,,N
17953,0,UDP,192.168.77.106,,,,39,0,,,,N
17954,0,UDP,192.168.77.106,,,,39,0,,,,N
17955,0,UDP,192.168.77.106,,,,39,0,,,,N
17956,0,TCP,142.250.195.168,443,51366,672,0,0,204,,,N
17957,0,UDP,142.250.195.168,,,,1365,0,,,,N
17958,0,UDP,142.250.195.168,,,,1365,0,,,,N
17959,0,UDP,192.168.77.106,,,,39,0,,,,N
17960,0,UDP,192.168.77.106,,,,39,0,,,,N
17961,0,UDP,192.168.77.106,,,,39,0,,,,N
17962,0,UDP,142.250.195.168,,,,1365,0,,,,N
17963,0,UDP,142.250.195.168,,,,1365,0,,,,N
17964,0,UDP,192.168.77.106,,,,39,0,,,,N
17965,0,UDP,192.168.77.106,,,,39,0,,,,N
17966,0,UDP,192.168.77.106,,,,39,0,,,,N
17967,0,UDP,142.250.195.168,,,,1365,0,,,,N
17968,0,UDP,142.250.195.168,,,,1365,0,,,,N
17969,0,UDP,192.168.77.106,,,,39,0,,,,N
17970,0,UDP,192.168.77.106,,,,39,0,,,,N
17971,0,UDP,192.168.77.106,,,,39,0,,,,N
17972,0,TCP,142.250.193.132,443,51364,530,614,0,202,,,N
17976,0,UDP,142.250.195.168,,,,1365,0,,,,N
17977,0,UDP,142.250.195.168,,,,1365,0,,,,N
17978,0,UDP,192.168.77.106,,,,39,0,,,,N
17979,0,UDP,192.168.77.106,,,,39,0,,,,N
17980,0,UDP,192.168.77.106,,,,39,0,,,,N
17981,0,UDP,142.250.195.168,,,,1365,0,,,,N
17982,0,TCP,142.250.193.132,443,51364,0,31,0,202,,,N
17983,0,UDP,142.250.195.168,,,,377,0,,,,N
17984,0,UDP,192.168.77.106,,,,39,0,,,,N
17985,0,UDP,192.168.77.106,,,,39,0,,,,N
17986,0,UDP,192.168.77.106,,,,39,0,,,,N
17987,0,UDP,142.250.195.168,,,,1358,0,,,,N
17988,0,TCP,142.250.196.163,443,51365,665,0,0,203,,,N
17989,0,UDP,142.250.195.168,,,,1365,0,,,,N
17990,0,UDP,192.168.77.106,,,,39,0,,,,N
17991,0,UDP,192.168.77.106,,,,39,0,,,,N
17992,0,UDP,192.168.77.106,,,,39,0,,,,N
17993,0,UDP,142.250.195.168,,,,1365,0,,,,N
17994,0,UDP,1.1.1.1,,,,68,0,,,,N
17994,,DNS,1.1.1.1,,,,68,0,,,,N
17995,0,UDP,104.21.73.105,,,,35,0,,,,N
17996,0,UDP,142.250.195.168,,,,1365,0,,,,N
17997,0,UDP,192.168.77.106,,,,39,0,,,,N
17998,0,UDP,192.168.77.106,,,,39,0,,,,N
17999,0,UDP,192.168.77.106,,,,39,0,,,,N
18000,0,UDP,142.250.195.168,,,,1365,0,,,,N
18001,0,UDP,142.250.195.168,,,,1365,0,,,,N
18002,0,UDP,192.168.77.106,,,,39,0,,,,N
18003,0,UDP,192.168.77.106,,,,39,0,,,,N
18004,0,UDP,192.168.77.106,,,,39,0,,,,N
18005,0,UDP,142.250.195.168,,,,1365,0,,,,N
18006,0,UDP,142.250.195.168,,,,1365,0,,,,N
18007,0,UDP,192.168.77.106,,,,39,0,,,,N
18008,0,UDP,192.168.77.106,,,,39,0,,,,N
18009,0,UDP,192.168.77.106,,,,39,0,,,,N
18010,0,UDP,142.250.195.168,,,,1365,0,,,,N
18011,0,UDP,142.250.195.168,,,,1365,0,,,,N
18012,0,UDP,192.168.77.106,,,,39,0,,,,N
18013,0,UDP,192.168.77.106,,,,39,0,,,,N
18014,0,UDP,192.168.77.106,,,,39,0,,,,N
18015,0,UDP,142.250.195.168,,,,1365,0,,,,N
18016,0,UDP,104.21.73.105,,,,1208,0,,,,N
18017,0,UDP,104.21.73.105,,,,671,0,,,,N
18018,0,UDP,192.168.77.106,,,,53,0,,,,N
18019,0,UDP,192.168.77.106,,,,53,0,,,,N
18020,0,UDP,192.168.77.106,,,,53,0,,,,N
18021,0,UDP,142.250.195.168,,,,1365,0,,,,N
18022,0,UDP,192.168.77.106,,,,39,0,,,,N
18023,0,UDP,192.168.77.106,,,,39,0,,,,N
18024,0,UDP,192.168.77.106,,,,39,0,,,,N
18025,0,UDP,142.250.195.168,,,,1365,0,,,,N
18026,0,UDP,142.250.195.168,,,,1365,0,,,,N
18027,0,UDP,192.168.77.106,,,,39,0,,,,N
18028,0,UDP,192.168.77.106,,,,39,0,,,,N
18029,0,UDP,192.168.77.106,,,,39,0,,,,N
18030,0,UDP,142.250.195.168,,,,1365,0,,,,N
18031,0,UDP,142.250.195.168,,,,1365,0,,,,N
18032,0,UDP,192.168.77.106,,,,39,0,,,,N
18033,0,UDP,192.168.77.106,,,,39,0,,,,N
18034,0,UDP,192.168.77.106,,,,39,0,,,,N
18035,0,UDP,142.250.195.168,,,,1365,0,,,,N
18036,0,TCP,142.250.195.168,443,51366,0,1412,0,204,,,N
18037,0,TCP,142.250.195.168,443,51366,0,1412,0,204,,,N
