Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count
5920,0,TCP,192.168.77.109,35408,443,0,170,0,99,,
5921,0,TCP,192.168.77.109,46784,443,0,0,0,104,314,55
5922,0,TCP,192.168.77.109,46784,443,0,0,0,104,314,56
5923,0,TCP,192.168.77.109,46784,443,0,0,0,104,314,57
5924,0,TCP,192.168.77.109,46784,443,0,517,0,104,,
5925,0,TCP,192.168.77.109,46784,443,0,517,0,104,,
5926,0,TCP,192.168.77.109,46784,443,0,517,0,104,,
5927,0,TCP,34.120.115.102,443,53740,517,0,0,101,,
5928,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
5929,0,TCP,192.168.77.109,53740,443,883,0,0,101,,
5930,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
5931,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
5932,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
5933,0,TCP,192.168.77.109,53740,443,2283,0,0,101,,
5934,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
5935,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
5936,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
5937,0,TCP,34.120.115.102,443,53740,0,356,0,101,,
5938,0,TCP,192.168.77.109,53740,443,3683,0,0,101,,
5939,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
5940,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
5941,0,TCP,192.168.77.109,53740,443,356,0,0,101,,
5942,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
5943,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
5944,0,TCP,34.120.115.102,443,53742,517,0,0,102,,
5945,0,TCP,34.120.115.102,443,53742,0,1400,0,102,,
5946,0,TCP,192.168.77.109,33652,80,0,415,0,97,,
5947,0,TCP,192.168.77.109,33652,80,0,415,0,97,,
5948,0,TCP,192.168.77.109,33652,80,0,415,0,97,,
5949,0,TCP,192.168.77.109,53742,443,883,0,0,102,,
5950,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
5951,0,TCP,34.120.115.102,443,53742,0,1400,0,102,,
5952,0,TCP,192.168.77.109,53742,443,883,0,0,102,,
5953,0,TCP,192.168.77.109,53742,443,1400,0,0,102,,
5954,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
5955,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
5956,0,TCP,34.120.115.102,443,53742,0,1400,0,102,,
5957,0,TCP,34.120.115.102,443,53742,0,356,0,102,,
5958,0,TCP,192.168.77.109,53742,443,4039,0,0,102,,
5959,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
5960,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
5961,0,TCP,192.168.77.109,33648,80,0,415,0,96,,
5962,0,TCP,192.168.77.109,33648,80,0,415,0,96,,
5963,0,TCP,192.168.77.109,33648,80,0,415,0,96,,
5964,0,TCP,34.149.100.209,443,46772,517,0,0,103,,
5965,0,TCP,34.149.100.209,443,46772,0,1400,0,103,,
5966,0,TCP,34.149.100.209,443,46772,0,1400,0,103,,
5967,0,TCP,192.168.77.109,46772,443,883,0,0,103,,
5968,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
5969,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
5970,0,TCP,192.168.77.109,46772,443,1400,0,0,103,,
5971,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
5972,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
5973,0,TCP,34.149.100.209,443,46772,0,1400,0,103,,
5974,0,TCP,34.149.100.209,443,46772,0,353,0,103,,
5975,0,TCP,192.168.77.109,46772,443,3683,0,0,103,,
5976,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
5977,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
5978,0,TCP,192.168.77.109,46772,443,353,0,0,103,,
5979,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
5980,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
5981,0,TCP,142.250.71.10,443,49468,517,0,0,100,,
5982,0,TCP,34.107.243.93,443,35408,0,586,0,99,,
5983,0,TCP,192.168.77.109,35408,443,4467,0,0,99,,
5984,0,TCP,192.168.77.109,35408,443,0,0,0,99,,
5985,0,TCP,192.168.77.109,35408,443,0,0,0,99,,
5986,0,TCP,34.107.243.93,443,35408,0,31,0,99,,
5987,0,TCP,192.168.77.109,35408,443,4328,0,0,99,,
5988,0,TCP,192.168.77.109,35408,443,0,0,0,99,,
5989,0,TCP,192.168.77.109,35408,443,0,0,0,99,,
5990,0,TCP,34.149.100.209,443,46784,517,0,0,104,,
5991,0,TCP,34.149.100.209,443,46784,0,1400,0,104,,
5992,0,TCP,34.149.100.209,443,46784,0,1400,0,104,,
5993,0,TCP,192.168.77.109,46784,443,883,0,0,104,,
5994,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
5995,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
5996,0,TCP,192.168.77.109,46784,443,1400,0,0,104,,
5997,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
5998,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
5999,0,TCP,34.149.100.209,443,46784,0,1400,0,104,,
6000,0,TCP,34.149.100.209,443,46784,0,353,0,104,,
6001,0,TCP,192.168.77.109,46784,443,3683,0,0,104,,
6002,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6003,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6004,0,TCP,192.168.77.109,46784,443,353,0,0,104,,
6005,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6006,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6007,0,TCP,192.168.77.109,35408,443,0,31,0,99,,
6008,0,TCP,192.168.77.109,35408,443,0,31,0,99,,
6009,0,TCP,192.168.77.109,35408,443,0,31,0,99,,
6015,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
6017,0,TCP,192.168.77.109,49468,443,883,0,0,100,,
6018,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6019,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6020,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
6021,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
6022,0,TCP,142.250.71.10,443,49468,0,483,0,100,,
6023,0,TCP,192.168.77.109,49468,443,2283,0,0,100,,
6024,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6025,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6026,0,TCP,192.168.77.109,49468,443,1883,0,0,100,,
6027,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6028,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6029,0,TCP,34.107.243.93,443,35408,0,0,0,99,,
6032,0,TCP,23.53.240.56,80,33652,0,0,0,97,,
6034,0,TCP,192.168.77.109,35418,443,0,0,0,105,,
6035,0,TCP,192.168.77.109,35418,443,0,0,0,105,,
6036,0,TCP,23.53.240.56,80,33652,0,888,0,97,,
6037,0,TCP,23.53.240.56,80,33648,0,0,0,96,,
6038,0,TCP,192.168.77.109,33652,80,946,0,0,97,,
6039,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
6040,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
6041,0,TCP,23.53.240.56,80,33648,0,888,0,96,,
6042,0,TCP,34.107.243.93,443,35418,1,0,0,105,,
6043,0,TCP,192.168.77.109,35418,443,0,0,0,105,314,58
6044,0,TCP,192.168.77.109,35418,443,0,0,0,105,314,59
6045,0,TCP,192.168.77.109,35418,443,0,0,0,105,314,60
6046,0,TCP,192.168.77.109,35418,443,0,657,0,105,,
6047,0,TCP,192.168.77.109,35418,443,0,657,0,105,,
6048,0,TCP,192.168.77.109,35418,443,0,657,0,105,,
6049,0,TCP,192.168.77.109,33652,80,0,415,0,97,,
6050,0,TCP,192.168.77.109,33652,80,0,415,0,97,,
6051,0,TCP,192.168.77.109,33652,80,0,415,0,97,,
6052,0,TCP,192.168.77.109,33648,80,1419,415,0,96,,
6053,0,TCP,192.168.77.109,33648,80,0,415,0,96,,
6054,0,TCP,192.168.77.109,33648,80,0,415,0,96,,
6061,0,TCP,192.168.77.109,53740,443,0,64,0,101,,
6062,0,TCP,192.168.77.109,53740,443,0,64,0,101,,
6063,0,TCP,192.168.77.109,53740,443,0,64,0,101,,
6064,0,TCP,192.168.77.109,53740,443,0,170,0,101,,
6065,0,TCP,192.168.77.109,53740,443,0,170,0,101,,
6066,0,TCP,192.168.77.109,53740,443,0,170,0,101,,
6067,0,TCP,192.168.77.109,53740,443,0,291,0,101,,
6068,0,TCP,192.168.77.109,53740,443,0,291,0,101,,
6069,0,TCP,192.168.77.109,53740,443,0,291,0,101,,
6070,0,TCP,192.168.77.109,53742,443,0,64,0,102,,
6071,0,TCP,192.168.77.109,53742,443,0,64,0,102,,
6072,0,TCP,192.168.77.109,53742,443,0,64,0,102,,
6073,0,TCP,192.168.77.109,53742,443,0,187,0,102,,
6074,0,TCP,192.168.77.109,53742,443,0,187,0,102,,
6075,0,TCP,192.168.77.109,53742,443,0,187,0,102,,
6076,0,TCP,192.168.77.109,53740,443,0,104,0,101,,
6077,0,TCP,192.168.77.109,53740,443,0,104,0,101,,
6078,0,TCP,192.168.77.109,53740,443,0,104,0,101,,
6079,0,TCP,34.107.243.93,443,35418,657,0,0,105,,
6080,0,TCP,34.120.115.102,443,53740,0,586,0,101,,
6081,0,TCP,192.168.77.109,53740,443,4561,0,0,101,,
6082,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6083,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6084,0,TCP,192.168.77.109,53740,443,0,31,0,101,,
6085,0,TCP,192.168.77.109,53740,443,0,31,0,101,,
6086,0,TCP,192.168.77.109,53740,443,0,31,0,101,,
6087,0,TCP,34.120.115.102,443,53740,0,0,0,101,,
6088,0,TCP,34.120.115.102,443,53740,0,31,0,101,,
6089,0,TCP,34.120.115.102,443,53740,0,458,0,101,,
6090,0,TCP,192.168.77.109,53740,443,4589,0,0,101,,
6091,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6092,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6093,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
6094,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
6095,0,TCP,192.168.77.109,53740,443,7389,0,0,101,,
6096,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6097,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6098,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
6099,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
6100,0,TCP,192.168.77.109,53740,443,10189,0,0,101,,
6101,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6102,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6103,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
6104,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
6105,0,TCP,192.168.77.109,53740,443,12989,0,0,101,,
6106,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6107,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6108,0,TCP,34.107.243.93,443,35418,0,218,0,105,,
6109,0,TCP,192.168.77.109,35418,443,0,0,0,105,,
6110,0,TCP,192.168.77.109,35418,443,0,0,0,105,,
6111,0,TCP,192.168.77.109,35418,443,0,0,0,105,,
6112,0,TCP,192.168.77.109,35418,443,0,64,0,105,,
6113,0,TCP,192.168.77.109,35418,443,0,64,0,105,,
6114,0,TCP,192.168.77.109,35418,443,0,64,0,105,,
6115,0,TCP,192.168.77.109,35418,443,0,620,0,105,,
6116,0,TCP,192.168.77.109,35418,443,0,620,0,105,,
6117,0,TCP,192.168.77.109,35418,443,0,620,0,105,,
6118,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
6119,0,TCP,34.120.115.102,443,53740,0,709,0,101,,
6120,0,TCP,192.168.77.109,53740,443,15098,0,0,101,,
6121,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6122,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6123,0,TCP,34.120.115.102,443,53740,0,39,0,101,,
6124,0,TCP,192.168.77.109,53740,443,15137,39,0,101,,
6125,0,TCP,192.168.77.109,53740,443,0,39,0,101,,
6126,0,TCP,192.168.77.109,53740,443,0,39,0,101,,
6127,0,TCP,34.120.115.102,443,53742,0,586,0,102,,
6128,0,TCP,192.168.77.109,53742,443,4374,0,0,102,,
6129,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
6130,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
6131,0,TCP,34.120.115.102,443,53742,0,31,0,102,,
6132,0,TCP,192.168.77.109,53742,443,4405,0,0,102,,
6133,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
6134,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
6135,0,TCP,34.120.115.102,443,53740,0,264,0,101,,
6136,0,TCP,192.168.77.109,53742,443,0,24,0,102,,
6137,0,TCP,192.168.77.109,53742,443,0,24,0,102,,
6138,0,TCP,192.168.77.109,53742,443,0,24,0,102,,
6139,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
6140,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
6141,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
6142,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
6143,0,TCP,192.168.77.109,53740,443,16697,0,0,101,,
6144,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6145,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6146,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
6147,0,TCP,34.120.115.102,443,53740,0,1400,0,101,,
6148,0,TCP,34.120.115.102,443,53740,0,601,0,101,,
6149,0,TCP,192.168.77.109,53740,443,19497,0,0,101,,
6150,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6151,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6153,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6154,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6155,0,TCP,23.53.240.56,80,33648,0,0,0,96,,
6156,0,TCP,23.53.240.56,80,33648,0,889,0,96,,
6157,0,TCP,23.53.240.56,80,33652,0,0,0,97,,
6158,0,TCP,23.53.240.56,80,33652,0,889,0,97,,
6159,0,TCP,192.168.77.109,33652,80,1420,0,0,97,,
6160,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
6161,0,TCP,192.168.77.109,33652,80,0,0,0,97,,
6162,0,TCP,34.120.115.102,443,53740,0,0,0,101,,
6163,0,TCP,34.120.115.102,443,53740,39,0,0,101,,
6164,0,TCP,34.107.243.93,443,35418,1123,0,0,105,,
6165,0,TCP,34.120.115.102,443,53742,0,0,0,102,,
6166,0,TCP,192.168.77.109,53742,443,4381,0,0,102,,
6167,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
6168,0,TCP,192.168.77.109,53742,443,0,0,0,102,,
6169,0,TCP,34.149.100.209,443,46798,1,0,0,106,,
6170,0,TCP,192.168.77.109,46798,443,0,0,0,106,314,61
6171,0,TCP,192.168.77.109,46798,443,0,0,0,106,314,62
6172,0,TCP,192.168.77.109,46798,443,0,0,0,106,314,63
6173,0,TCP,192.168.77.109,53740,443,20028,0,0,101,,
6174,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6175,0,TCP,192.168.77.109,53740,443,0,0,0,101,,
6176,0,TCP,192.168.77.109,46798,443,0,517,0,106,,
6177,0,TCP,192.168.77.109,46798,443,0,517,0,106,,
6178,0,TCP,192.168.77.109,46798,443,0,517,0,106,,
6182,0,TCP,192.168.77.109,33302,80,0,0,0,107,,
6183,0,TCP,192.168.77.109,33302,80,0,0,0,107,,
6184,0,TCP,192.168.77.109,33648,80,1893,0,0,96,,
6185,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
6186,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
6187,0,TCP,34.149.100.209,443,46798,517,0,0,106,,
6188,0,TCP,34.149.100.209,443,46798,0,1400,0,106,,
6189,0,TCP,192.168.77.109,46798,443,883,0,0,106,,
6190,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6191,0,TCP,34.149.100.209,443,46798,0,1400,0,106,,
6192,0,TCP,192.168.77.109,46798,443,883,0,0,106,,
6193,0,TCP,34.149.100.209,443,46798,0,1400,0,106,,
6194,0,TCP,192.168.77.109,46798,443,2283,0,0,106,,
6195,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6196,0,TCP,34.149.100.209,443,46798,0,353,0,106,,
6197,0,TCP,192.168.77.109,46798,443,2283,0,0,106,,
6198,0,TCP,192.168.77.109,46798,443,1753,0,0,106,,
6199,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6200,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6204,0,TCP,192.168.77.109,46772,443,0,64,0,103,,
6205,0,TCP,192.168.77.109,46772,443,0,64,0,103,,
6206,0,TCP,192.168.77.109,46772,443,0,64,0,103,,
6207,0,TCP,192.168.77.109,46772,443,0,170,0,103,,
6208,0,TCP,192.168.77.109,46772,443,0,170,0,103,,
6209,0,TCP,192.168.77.109,46772,443,0,170,0,103,,
6210,0,TCP,192.168.77.109,46772,443,0,302,0,103,,
6211,0,TCP,192.168.77.109,46772,443,0,302,0,103,,
6212,0,TCP,192.168.77.109,46772,443,0,302,0,103,,
6213,0,TCP,192.168.77.109,46772,443,0,111,0,103,,
6214,0,TCP,192.168.77.109,46772,443,0,111,0,103,,
6215,0,TCP,192.168.77.109,46772,443,0,111,0,103,,
6216,0,TCP,192.168.77.109,46784,443,0,64,0,104,,
6217,0,TCP,192.168.77.109,46784,443,0,64,0,104,,
6218,0,TCP,192.168.77.109,46784,443,0,64,0,104,,
6219,0,TCP,192.168.77.109,46784,443,0,187,0,104,,
6220,0,TCP,192.168.77.109,46784,443,0,187,0,104,,
6221,0,TCP,192.168.77.109,46784,443,0,187,0,104,,
6222,0,TCP,192.168.77.109,46772,443,0,149,0,103,,
6223,0,TCP,192.168.77.109,46772,443,0,149,0,103,,
6224,0,TCP,192.168.77.109,46772,443,0,149,0,103,,
6225,0,TCP,192.168.77.109,33648,80,0,415,0,96,,
6226,0,TCP,192.168.77.109,33648,80,0,415,0,96,,
6227,0,TCP,192.168.77.109,33648,80,0,415,0,96,,
6228,0,TCP,142.250.196.163,80,33302,1,0,0,107,,
6229,0,TCP,192.168.77.109,33302,80,0,0,0,107,315,64
6230,0,TCP,192.168.77.109,33302,80,0,0,0,107,315,65
6231,0,TCP,192.168.77.109,33302,80,0,0,0,107,315,66
6232,0,TCP,192.168.77.109,33302,80,0,418,0,107,,
6233,0,TCP,192.168.77.109,33302,80,0,418,0,107,,
6234,0,TCP,192.168.77.109,33302,80,0,418,0,107,,
6235,0,TCP,34.149.100.209,443,46772,0,586,0,103,,
6236,0,TCP,192.168.77.109,46772,443,4558,0,0,103,,
6237,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
6238,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
6239,0,TCP,192.168.77.109,46772,443,0,31,0,103,,
6240,0,TCP,192.168.77.109,46772,443,0,31,0,103,,
6241,0,TCP,192.168.77.109,46772,443,0,31,0,103,,
6242,0,TCP,34.149.100.209,443,46772,0,0,0,103,,
6243,0,TCP,34.149.100.209,443,46772,0,31,0,103,,
6244,0,TCP,34.149.100.209,443,46772,111,377,0,103,,
6245,0,TCP,34.149.100.209,443,46772,0,360,0,103,,
6246,0,TCP,34.149.100.209,443,46772,0,39,0,103,,
6247,0,TCP,34.149.100.209,443,46772,0,71,0,103,,
6248,0,TCP,34.149.100.209,443,46772,0,360,0,103,,
6249,0,TCP,34.149.100.209,443,46772,149,61,0,103,,
6250,0,TCP,192.168.77.109,46772,443,5064,39,0,103,,
6251,0,TCP,192.168.77.109,46772,443,0,39,0,103,,
6252,0,TCP,192.168.77.109,46772,443,0,39,0,103,,
6253,0,TCP,34.149.100.209,443,46784,0,586,0,104,,
6254,0,TCP,192.168.77.109,46784,443,4558,0,0,104,,
6255,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6256,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6257,0,TCP,34.149.100.209,443,46784,0,31,0,104,,
6258,0,TCP,192.168.77.109,46784,443,4402,0,0,104,,
6259,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6260,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6261,0,TCP,192.168.77.109,46784,443,0,24,0,104,,
6262,0,TCP,192.168.77.109,46784,443,0,24,0,104,,
6263,0,TCP,192.168.77.109,46784,443,0,24,0,104,,
6264,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6265,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6266,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6267,0,TCP,34.149.100.209,443,46772,0,0,0,103,,
6268,0,TCP,142.250.196.163,80,33302,418,0,0,107,,
6269,0,TCP,34.149.100.209,443,46772,39,0,0,103,,
6270,0,TCP,192.168.77.109,46772,443,5055,0,0,103,,
6271,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
6272,0,TCP,192.168.77.109,46772,443,0,0,0,103,,
6273,0,TCP,34.149.100.209,443,46784,0,0,0,104,,
6274,0,TCP,192.168.77.109,46784,443,4379,0,0,104,,
6275,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6276,0,TCP,192.168.77.109,46784,443,0,0,0,104,,
6277,0,TCP,34.107.243.93,443,35418,0,798,0,105,,
6278,0,TCP,34.149.100.209,443,46784,0,0,0,104,,
6279,0,TCP,23.53.240.56,80,33648,0,889,0,96,,
6280,0,TCP,192.168.77.109,33648,80,2367,0,0,96,,
6281,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
6282,0,TCP,192.168.77.109,33648,80,0,0,0,96,,
6283,0,TCP,142.250.196.163,80,33302,0,701,0,107,,
6284,0,TCP,192.168.77.109,33302,80,283,0,0,107,,
6285,0,TCP,192.168.77.109,33302,80,0,0,0,107,,
6286,0,TCP,192.168.77.109,33302,80,0,0,0,107,,
6287,0,TCP,192.168.77.109,35418,443,0,0,0,105,,
6288,0,TCP,192.168.77.109,35418,443,0,0,0,105,,
6289,0,TCP,192.168.77.109,35418,443,0,0,0,105,,
6290,0,TCP,192.168.77.109,46798,443,0,64,0,106,,
6291,0,TCP,192.168.77.109,46798,443,0,64,0,106,,
6292,0,TCP,192.168.77.109,46798,443,0,64,0,106,,
6293,0,TCP,192.168.77.109,49468,443,0,64,0,100,,
6294,0,TCP,192.168.77.109,49468,443,0,64,0,100,,
6295,0,TCP,192.168.77.109,49468,443,0,64,0,100,,
6296,0,TCP,192.168.77.109,46798,443,0,187,0,106,,
6297,0,TCP,192.168.77.109,46798,443,0,187,0,106,,
6298,0,TCP,192.168.77.109,46798,443,0,187,0,106,,
6299,0,TCP,192.168.77.109,49468,443,0,170,0,100,,
6300,0,TCP,192.168.77.109,49468,443,0,170,0,100,,
6301,0,TCP,192.168.77.109,49468,443,0,170,0,100,,
6302,0,TCP,192.168.77.109,49468,443,0,611,0,100,,
6303,0,TCP,192.168.77.109,49468,443,0,611,0,100,,
6304,0,TCP,192.168.77.109,49468,443,0,611,0,100,,
6305,0,TCP,192.168.77.109,35418,443,0,139,0,105,,
6306,0,TCP,192.168.77.109,35418,443,0,139,0,105,,
6307,0,TCP,192.168.77.109,35418,443,0,139,0,105,,
6308,0,TCP,34.149.100.209,443,46798,0,586,0,106,,
6309,0,TCP,192.168.77.109,46798,443,4558,0,0,106,,
6310,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6311,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6312,0,TCP,192.168.77.109,46798,443,0,24,0,106,,
6313,0,TCP,192.168.77.109,46798,443,0,24,0,106,,
6314,0,TCP,192.168.77.109,46798,443,0,24,0,106,,
6315,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6316,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6317,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6318,0,TCP,34.149.100.209,443,46798,0,31,0,106,,
6319,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6320,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6321,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6322,0,TCP,34.107.243.93,443,35418,464,0,0,105,,
6323,0,TCP,142.250.71.10,443,49468,0,614,0,100,,
6324,0,TCP,192.168.77.109,49468,443,4716,0,0,100,,
6325,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6326,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6327,0,TCP,192.168.77.109,49468,443,0,31,0,100,,
6328,0,TCP,192.168.77.109,49468,443,0,31,0,100,,
6329,0,TCP,192.168.77.109,49468,443,0,31,0,100,,
6330,0,TCP,142.250.71.10,443,49468,0,31,0,100,,
6331,0,TCP,142.250.71.10,443,49468,0,0,0,100,,
6332,0,TCP,34.149.100.209,443,46798,794,0,0,106,,
6333,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6334,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6335,0,TCP,192.168.77.109,46798,443,0,0,0,106,,
6336,0,TCP,192.168.77.109,49468,443,3966,0,0,100,,
6337,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6338,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6339,0,TCP,142.250.71.10,443,49468,0,0,0,100,,
6340,0,TCP,142.250.71.10,443,49468,0,235,0,100,,
6341,0,TCP,192.168.77.109,49468,443,4170,0,0,100,,
6342,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6343,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6344,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
6345,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
6346,0,TCP,192.168.77.109,49468,443,5570,0,0,100,,
6347,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6348,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6349,0,TCP,192.168.77.109,49468,443,1400,0,0,100,,
6350,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6351,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6352,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
6353,0,TCP,192.168.77.109,49468,443,8370,0,0,100,,
6354,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6355,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6356,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
6357,0,TCP,192.168.77.109,49468,443,9770,0,0,100,,
6358,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6359,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6360,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
6361,0,TCP,192.168.77.109,49468,443,11170,0,0,100,,
6362,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6363,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6364,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
6365,0,TCP,192.168.77.109,49468,443,12570,0,0,100,,
6366,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6367,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6368,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
6369,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
6370,0,TCP,192.168.77.109,49468,443,15370,0,0,100,,
6371,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6372,0,TCP,192.168.77.109,49468,443,0,0,0,100,,
6373,0,TCP,142.250.71.10,443,49468,0,1400,0,100,,
