Packet Number,Time(seconds),Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,socket_count,sql,stream
615,98,0,TCP,23.48.244.72,443,51243,0,287,0,0,32
617,98,0,TCP,23.48.244.72,443,51243,80,0,0,0,32
618,98,0,TCP,23.48.244.72,443,51243,300,0,0,0,32
619,98,0,TCP,23.48.244.72,443,51243,0,61,0,0,32
620,98,0,TCP,23.48.244.72,443,51243,0,31,0,0,32
621,98,0,TCP,23.48.244.72,443,51243,0,209,0,0,32
622,98,0,TCP,23.48.244.72,443,51243,0,74,0,0,32
626,98,0,TCP,23.48.244.72,443,51243,31,0,0,0,32
627,98,0,TCP,23.48.244.72,443,51243,78,0,0,0,32
628,98,0,TCP,23.48.244.72,443,51243,0,209,0,0,32
629,98,0,TCP,23.48.244.72,443,51243,0,74,0,0,32
1938,218,120,TCP,23.48.244.72,443,51243,0,24,0,0,32
1940,218,0,TCP,23.48.244.72,443,51243,0,0,0,0,32
1982,225,7,TCP,23.48.244.72,443,51243,1,0,0,0,32
638,98,0,TCP,117.18.232.200,443,51244,301,0,0,0,33
639,98,0,TCP,117.18.232.200,443,51244,0,99,0,0,33
642,98,0,TCP,117.18.232.200,443,51244,340,1440,0,0,33
644,98,0,TCP,117.18.232.200,443,51244,0,1440,0,0,33
646,98,0,TCP,117.18.232.200,443,51244,0,1216,0,0,33
648,98,0,TCP,117.18.232.200,443,51244,0,1440,0,0,33
650,98,0,TCP,117.18.232.200,443,51244,0,1440,0,0,33
652,98,0,TCP,117.18.232.200,443,51244,0,417,0,0,33
658,98,0,TCP,117.18.232.200,443,51244,74,255,0,0,33
660,98,0,TCP,117.18.232.200,443,51244,0,255,0,0,33
662,98,0,TCP,117.18.232.200,443,51244,0,96,0,0,33
665,98,0,TCP,117.18.232.200,443,51244,385,0,0,0,33
666,98,0,TCP,117.18.232.200,443,51244,0,31,0,0,33
668,98,0,TCP,117.18.232.200,443,51244,0,696,0,0,33
671,98,0,TCP,117.18.232.200,443,51244,108,0,0,0,33
672,98,0,TCP,117.18.232.200,443,51244,0,217,0,0,33
3229,279,180,TCP,117.18.232.200,443,51244,0,57,0,0,33
3232,279,0,TCP,117.18.232.200,443,51244,0,24,0,0,33
3233,279,0,TCP,117.18.232.200,443,51244,0,0,0,0,33
680,98,0,TCP,13.107.246.254,443,51245,291,0,0,0,34
681,98,0,TCP,13.107.246.254,443,51245,0,1410,0,0,34
683,98,0,TCP,13.107.246.254,443,51245,0,1410,0,0,34
685,98,0,TCP,13.107.246.254,443,51245,0,1276,0,0,34
687,98,0,TCP,13.107.246.254,443,51245,0,1410,0,0,34
689,98,0,TCP,13.107.246.254,443,51245,0,1410,0,0,34
691,98,0,TCP,13.107.246.254,443,51245,0,193,0,0,34
695,98,0,TCP,13.107.246.254,443,51245,213,0,0,0,34
696,98,0,TCP,13.107.246.254,443,51245,0,51,0,0,34
699,98,0,TCP,13.107.246.254,443,51245,0,78,0,0,34
702,98,0,TCP,13.107.246.254,443,51245,343,0,0,0,34
703,98,0,TCP,13.107.246.254,443,51245,0,264,0,0,34
706,98,0,TCP,13.107.246.254,443,51245,82,264,0,0,34
1851,173,74,TCP,13.107.246.254,443,51245,0,46,0,0,34
1853,173,0,TCP,13.107.246.254,443,51245,0,31,0,0,34
735,100,0,TCP,136.144.57.121,443,51246,296,0,0,0,35
736,100,0,TCP,136.144.57.121,443,51246,0,1440,0,0,35
737,100,0,TCP,136.144.57.121,443,51246,0,1440,0,0,35
739,100,0,TCP,136.144.57.121,443,51246,0,1216,0,0,35
740,100,0,TCP,136.144.57.121,443,51246,0,805,0,0,35
745,100,0,TCP,136.144.57.121,443,51246,80,87,0,0,35
746,100,0,TCP,136.144.57.121,443,51246,0,87,0,0,35
747,100,0,TCP,136.144.57.121,443,51246,0,62,0,0,35
750,100,0,TCP,136.144.57.121,443,51246,208,0,0,0,35
751,100,0,TCP,136.144.57.121,443,51246,0,274,0,0,35
752,100,0,TCP,136.144.57.121,443,51246,0,467,0,0,35
755,101,0,TCP,136.144.57.121,443,51246,32,0,0,0,35
777,111,0,TCP,192.168.77.1,1900,51247,145,0,0,0,38
778,111,0,TCP,192.168.77.1,1900,51247,0,261,0,0,38
779,111,0,TCP,192.168.77.1,1900,51247,0,1460,0,0,38
781,111,0,TCP,192.168.77.1,1900,51247,0,1460,0,0,38
782,111,0,TCP,192.168.77.1,1900,51247,0,463,0,0,38
786,111,0,TCP,192.168.77.1,1900,51247,1,0,0,0,38
790,111,0,TCP,192.168.77.1,1900,51248,592,0,0,0,39
791,111,0,TCP,192.168.77.1,1900,51248,0,218,0,0,39
792,111,0,TCP,192.168.77.1,1900,51248,0,416,0,0,39
796,111,0,TCP,192.168.77.1,1900,51248,1,0,0,0,39
800,111,0,TCP,192.168.77.1,1900,51249,613,0,0,0,40
801,111,0,TCP,192.168.77.1,1900,51249,0,218,0,0,40
802,111,0,TCP,192.168.77.1,1900,51249,0,343,0,0,40
806,111,0,TCP,192.168.77.1,1900,51249,1,0,0,0,40
810,111,0,TCP,192.168.77.1,1900,51250,917,0,0,0,41
811,111,0,TCP,192.168.77.1,1900,51250,0,218,0,0,41
812,111,0,TCP,192.168.77.1,1900,51250,0,268,0,0,41
815,111,0,TCP,192.168.77.1,1900,51250,1,0,0,0,41
845,114,0,TCP,23.109.170.137,443,51251,855,0,0,0,42
846,114,0,TCP,23.109.170.137,443,51251,0,387,0,0,42
849,114,0,TCP,23.109.170.137,443,51251,592,0,0,0,42
850,114,0,TCP,23.109.170.137,443,51251,0,1440,0,0,42
851,114,0,TCP,23.109.170.137,443,51251,0,229,0,0,42
1037,124,10,TCP,23.109.170.137,443,51251,0,0,0,0,42
1057,134,10,TCP,23.109.170.137,443,51251,0,0,0,0,42
1060,135,0,TCP,23.109.170.137,443,51251,53,0,0,0,42
1061,135,0,TCP,23.109.170.137,443,51251,1,0,0,0,42
885,118,0,TCP,192.168.77.1,1900,51252,145,0,0,0,43
886,118,0,TCP,192.168.77.1,1900,51252,0,261,0,0,43
887,118,0,TCP,192.168.77.1,1900,51252,0,1460,0,0,43
889,118,0,TCP,192.168.77.1,1900,51252,0,1460,0,0,43
890,118,0,TCP,192.168.77.1,1900,51252,0,463,0,0,43
894,118,0,TCP,192.168.77.1,1900,51252,1,0,0,0,43
898,118,0,TCP,192.168.77.1,1900,51253,592,0,0,0,44
899,118,0,TCP,192.168.77.1,1900,51253,0,218,0,0,44
900,118,0,TCP,192.168.77.1,1900,51253,0,416,0,0,44
904,118,0,TCP,192.168.77.1,1900,51253,1,0,0,0,44
908,118,0,TCP,192.168.77.1,1900,51254,613,0,0,0,45
909,118,0,TCP,192.168.77.1,1900,51254,0,218,0,0,45
910,118,0,TCP,192.168.77.1,1900,51254,0,343,0,0,45
914,118,0,TCP,192.168.77.1,1900,51254,1,0,0,0,45
918,118,0,TCP,192.168.77.1,1900,51255,917,0,0,0,46
919,118,0,TCP,192.168.77.1,1900,51255,0,218,0,0,46
920,118,0,TCP,192.168.77.1,1900,51255,0,268,0,0,46
924,118,0,TCP,192.168.77.1,1900,51255,1,0,0,0,46
928,118,0,TCP,192.168.77.1,1900,51256,917,0,0,0,47
929,118,0,TCP,192.168.77.1,1900,51256,0,218,0,0,47
930,118,0,TCP,192.168.77.1,1900,51256,0,268,0,0,47
934,118,0,TCP,192.168.77.1,1900,51256,1,0,0,0,47
938,118,0,TCP,192.168.77.1,1900,51257,917,0,0,0,48
940,118,0,TCP,192.168.77.1,1900,51257,0,218,0,0,48
941,118,0,TCP,192.168.77.1,1900,51257,0,268,0,0,48
945,118,0,TCP,192.168.77.1,1900,51257,1,0,0,0,48
949,118,0,TCP,192.168.77.1,1900,51258,917,0,0,0,49
950,118,0,TCP,192.168.77.1,1900,51258,0,218,0,0,49
951,118,0,TCP,192.168.77.1,1900,51258,0,268,0,0,49
954,118,0,TCP,192.168.77.1,1900,51258,1,0,0,0,49
968,120,0,TCP,192.168.77.101,58168,80,1,0,1,0,50
969,120,0,TCP,192.168.77.101,58168,80,0,402,1,0,50
971,120,0,TCP,192.168.77.101,58168,80,298,0,1,0,50
974,120,0,TCP,192.168.77.101,58168,80,0,411,1,0,50
976,120,0,TCP,192.168.77.101,58168,80,636,0,1,0,50
978,120,0,TCP,192.168.77.101,58168,80,0,412,1,0,50
981,120,0,TCP,192.168.77.101,58168,80,841,0,1,0,50
1040,125,4,TCP,192.168.77.101,58168,80,1,0,1,0,50
1041,125,0,TCP,192.168.77.101,58168,80,0,0,1,0,50
988,121,0,TCP,192.168.77.101,58180,443,1,0,2,0,51
989,121,0,TCP,192.168.77.101,58180,443,0,517,2,0,51
994,121,0,TCP,192.168.77.101,58180,443,862,0,2,0,51
995,121,0,TCP,192.168.77.101,58180,443,0,0,2,0,51
1002,121,0,TCP,192.168.77.101,58180,443,1,0,2,0,51
990,121,0,TCP,192.168.77.101,58181,443,1,0,3,0,52
991,121,0,TCP,192.168.77.101,58181,443,0,517,3,0,52
1001,121,0,TCP,192.168.77.101,58181,443,862,0,3,0,52
1006,121,0,TCP,192.168.77.101,58181,443,0,0,3,0,52
1017,121,0,TCP,192.168.77.101,58181,443,1,0,3,0,52
1003,121,0,TCP,192.168.77.101,58182,443,1,0,4,0,53
1004,121,0,TCP,192.168.77.101,58182,443,0,517,4,0,53
1011,121,0,TCP,192.168.77.101,58182,443,862,0,4,0,53
1012,121,0,TCP,192.168.77.101,58182,443,0,0,4,0,53
1018,121,0,TCP,192.168.77.101,58182,443,1,0,4,0,53
1015,121,0,TCP,192.168.77.101,58183,443,1,0,5,0,54
1016,121,0,TCP,192.168.77.101,58183,443,0,517,5,0,54
1020,121,0,TCP,192.168.77.101,58183,443,862,0,5,0,54
1021,121,0,TCP,192.168.77.101,58183,443,0,0,5,0,54
1026,121,0,TCP,192.168.77.101,58183,443,1,0,5,0,54
1027,121,0,TCP,192.168.77.101,58185,443,0,0,5,0,55
1069,139,0,TCP,192.168.77.101,58219,80,1,0,6,0,56
1070,139,0,TCP,192.168.77.101,58219,80,0,418,6,0,56
1072,139,0,TCP,192.168.77.101,58219,80,647,0,6,0,56
1073,140,0,TCP,192.168.77.101,58219,80,0,419,6,0,56
1080,140,0,TCP,192.168.77.101,58219,80,1448,0,6,0,56
1081,140,0,TCP,192.168.77.101,58219,80,4344,0,6,0,56
1082,140,0,TCP,192.168.77.101,58219,80,1421,0,6,0,56
1083,140,0,TCP,192.168.77.101,58219,80,0,462,6,0,56
1104,140,0,TCP,192.168.77.101,58219,80,2896,0,6,0,56
1106,140,0,TCP,192.168.77.101,58219,80,4344,0,6,0,56
1119,140,0,TCP,192.168.77.101,58219,80,0,0,6,0,56
1120,140,0,TCP,192.168.77.101,58219,80,2661,0,6,0,56
1122,140,0,TCP,192.168.77.101,58219,80,0,439,6,0,56
1195,140,0,TCP,192.168.77.101,58219,80,2735,0,6,0,56
1466,140,0,TCP,192.168.77.101,58219,80,0,579,6,0,56
1468,140,0,TCP,192.168.77.101,58219,80,540,0,6,0,56
1714,146,5,TCP,192.168.77.101,58219,80,1,0,6,0,56
1715,146,0,TCP,192.168.77.101,58219,80,0,0,6,0,56
1091,140,0,TCP,192.168.77.101,58220,80,1,0,7,0,57
1092,140,0,TCP,192.168.77.101,58220,80,0,477,7,0,57
1126,140,0,TCP,192.168.77.101,58220,80,1448,0,7,0,57
1130,140,0,TCP,192.168.77.101,58220,80,1448,0,7,0,57
1133,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1138,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1139,140,0,TCP,192.168.77.101,58220,80,1448,0,7,0,57
1148,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1149,140,0,TCP,192.168.77.101,58220,80,1448,0,7,0,57
1160,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1167,140,0,TCP,192.168.77.101,58220,80,1448,0,7,0,57
1168,140,0,TCP,192.168.77.101,58220,80,1448,0,7,0,57
1169,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1178,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1179,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1180,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1196,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1201,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1216,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1217,140,0,TCP,192.168.77.101,58220,80,5792,0,7,0,57
1218,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1219,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1220,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1221,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1222,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1223,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1224,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1225,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1276,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1277,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1278,140,0,TCP,192.168.77.101,58220,80,1448,0,7,0,57
1279,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1280,140,0,TCP,192.168.77.101,58220,80,5792,0,7,0,57
1323,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1327,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1330,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1332,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1333,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1334,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1335,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1336,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1337,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1338,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1339,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1340,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1341,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1342,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1343,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1344,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1345,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1346,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1347,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1348,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1349,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1350,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1351,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1352,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1353,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1357,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1358,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1359,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1360,140,0,TCP,192.168.77.101,58220,80,4344,0,7,0,57
1361,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1362,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1363,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1392,140,0,TCP,192.168.77.101,58220,80,2896,0,7,0,57
1393,140,0,TCP,192.168.77.101,58220,80,3719,0,7,0,57
1694,145,4,TCP,192.168.77.101,58220,80,1,0,7,0,57
1697,145,0,TCP,192.168.77.101,58220,80,0,0,7,0,57
1100,140,0,TCP,192.168.77.101,58221,80,1,0,8,0,58
1102,140,0,TCP,192.168.77.101,58221,80,0,457,8,0,58
1157,140,0,TCP,192.168.77.101,58221,80,1172,0,8,0,58
1695,145,4,TCP,192.168.77.101,58221,80,1,0,8,0,58
1699,145,0,TCP,192.168.77.101,58221,80,0,0,8,0,58
1101,140,0,TCP,192.168.77.101,58222,80,1,0,9,0,59
1103,140,0,TCP,192.168.77.101,58222,80,0,462,9,0,59
1158,140,0,TCP,192.168.77.101,58222,80,644,0,9,0,59
1696,145,4,TCP,192.168.77.101,58222,80,1,0,9,0,59
1700,145,0,TCP,192.168.77.101,58222,80,0,0,9,0,59
1125,140,0,TCP,192.168.77.101,58223,80,1,0,10,0,60
1129,140,0,TCP,192.168.77.101,58223,80,0,449,10,0,60
1281,140,0,TCP,192.168.77.101,58223,80,2896,0,10,0,60
1282,140,0,TCP,192.168.77.101,58223,80,2896,0,10,0,60
1283,140,0,TCP,192.168.77.101,58223,80,2896,0,10,0,60
1284,140,0,TCP,192.168.77.101,58223,80,1448,0,10,0,60
1285,140,0,TCP,192.168.77.101,58223,80,1448,0,10,0,60
1286,140,0,TCP,192.168.77.101,58223,80,2896,0,10,0,60
1364,140,0,TCP,192.168.77.101,58223,80,2896,0,10,0,60
1365,140,0,TCP,192.168.77.101,58223,80,2896,0,10,0,60
1366,140,0,TCP,192.168.77.101,58223,80,1175,0,10,0,60
1395,140,0,TCP,192.168.77.101,58223,80,0,0,10,0,60
1704,145,4,TCP,192.168.77.101,58223,80,1,0,10,0,60
1705,145,0,TCP,192.168.77.101,58223,80,0,0,10,0,60
1156,140,0,TCP,192.168.77.101,58224,80,1,0,11,0,61
1159,140,0,TCP,192.168.77.101,58224,80,0,445,11,0,61
1367,140,0,TCP,192.168.77.101,58224,80,2896,0,11,0,61
1371,140,0,TCP,192.168.77.101,58224,80,1448,0,11,0,61
1372,140,0,TCP,192.168.77.101,58224,80,2896,0,11,0,61
1379,140,0,TCP,192.168.77.101,58224,80,2896,0,11,0,61
1380,140,0,TCP,192.168.77.101,58224,80,1448,0,11,0,61
1381,140,0,TCP,192.168.77.101,58224,80,2896,0,11,0,61
1394,140,0,TCP,192.168.77.101,58224,80,1448,0,11,0,61
1396,140,0,TCP,192.168.77.101,58224,80,7240,0,11,0,61
1397,140,0,TCP,192.168.77.101,58224,80,4344,0,11,0,61
1398,140,0,TCP,192.168.77.101,58224,80,1448,0,11,0,61
1399,140,0,TCP,192.168.77.101,58224,80,4344,0,11,0,61
1400,140,0,TCP,192.168.77.101,58224,80,2896,0,11,0,61
1401,140,0,TCP,192.168.77.101,58224,80,2896,0,11,0,61
1402,140,0,TCP,192.168.77.101,58224,80,2896,0,11,0,61
1403,140,0,TCP,192.168.77.101,58224,80,1342,0,11,0,61
1710,145,5,TCP,192.168.77.101,58224,80,1,0,11,0,61
1711,145,0,TCP,192.168.77.101,58224,80,0,0,11,0,61
1473,141,0,TCP,192.168.77.101,58234,443,1,0,12,0,62
1474,141,0,TCP,192.168.77.101,58234,443,0,517,12,0,62
1479,141,0,TCP,192.168.77.101,58234,443,862,0,12,0,62
1481,141,0,TCP,192.168.77.101,58234,443,0,0,12,0,62
1484,141,0,TCP,192.168.77.101,58234,443,1,0,12,0,62
1476,141,0,TCP,192.168.77.101,58235,443,1,0,13,0,63
1477,141,0,TCP,192.168.77.101,58235,443,0,517,13,0,63
1480,141,0,TCP,192.168.77.101,58235,443,862,0,13,0,63
1485,141,0,TCP,192.168.77.101,58235,443,0,0,13,0,63
1492,141,0,TCP,192.168.77.101,58235,443,1,0,13,0,63
1490,141,0,TCP,192.168.77.101,58236,443,1,0,14,0,64
1491,141,0,TCP,192.168.77.101,58236,443,0,517,14,0,64
1494,141,0,TCP,192.168.77.101,58236,443,862,0,14,0,64
1495,141,0,TCP,192.168.77.101,58236,443,0,0,14,0,64
1500,141,0,TCP,192.168.77.101,58236,443,1,0,14,0,64
1501,141,0,TCP,192.168.77.101,58237,443,1,0,15,0,65
1502,141,0,TCP,192.168.77.101,58237,443,0,517,15,0,65
1504,141,0,TCP,192.168.77.101,58237,443,862,0,15,0,65
1505,141,0,TCP,192.168.77.101,58237,443,0,0,15,0,65
1510,141,0,TCP,192.168.77.101,58237,443,1,0,15,0,65
1511,141,0,TCP,192.168.77.101,58238,443,1,0,16,0,66
1512,141,0,TCP,192.168.77.101,58238,443,0,517,16,0,66
1514,141,0,TCP,192.168.77.101,58238,443,862,0,16,0,66
1515,141,0,TCP,192.168.77.101,58238,443,0,0,16,0,66
1518,141,0,TCP,192.168.77.101,58238,443,1,0,16,0,66
1521,141,0,TCP,192.168.77.101,58239,443,1,0,17,0,67
1522,141,0,TCP,192.168.77.101,58239,443,0,517,17,0,67
1524,141,0,TCP,192.168.77.101,58239,443,862,0,17,0,67
1525,141,0,TCP,192.168.77.101,58239,443,0,0,17,0,67
1529,141,0,TCP,192.168.77.101,58239,443,1,0,17,0,67
1531,141,0,TCP,192.168.77.101,58240,443,1,0,18,0,68
1532,141,0,TCP,192.168.77.101,58240,443,0,517,18,0,68
1534,141,0,TCP,192.168.77.101,58240,443,862,0,18,0,68
1535,141,0,TCP,192.168.77.101,58240,443,0,0,18,0,68
1540,141,0,TCP,192.168.77.101,58240,443,1,0,18,0,68
1541,141,0,TCP,192.168.77.101,58241,80,1,0,19,0,69
1542,141,0,TCP,192.168.77.101,58241,80,0,325,19,0,69
1553,141,0,TCP,192.168.77.101,58241,80,2896,0,19,0,69
1554,141,0,TCP,192.168.77.101,58241,80,1448,0,19,0,69
1561,141,0,TCP,192.168.77.101,58241,80,1448,0,19,0,69
1562,141,0,TCP,192.168.77.101,58241,80,1448,0,19,0,69
1567,141,0,TCP,192.168.77.101,58241,80,2896,0,19,0,69
1568,141,0,TCP,192.168.77.101,58241,80,1448,0,19,0,69
1571,141,0,TCP,192.168.77.101,58241,80,2896,0,19,0,69
1572,141,0,TCP,192.168.77.101,58241,80,2896,0,19,0,69
1573,141,0,TCP,192.168.77.101,58241,80,2896,0,19,0,69
1574,141,0,TCP,192.168.77.101,58241,80,1448,0,19,0,69
1575,141,0,TCP,192.168.77.101,58241,80,2896,0,19,0,69
1576,141,0,TCP,192.168.77.101,58241,80,1448,0,19,0,69
1577,141,0,TCP,192.168.77.101,58241,80,1448,0,19,0,69
1578,141,0,TCP,192.168.77.101,58241,80,3697,0,19,0,69
1718,146,5,TCP,192.168.77.101,58241,80,1,0,19,0,69
1719,146,0,TCP,192.168.77.101,58241,80,0,0,19,0,69
1754,162,0,TCP,18.161.225.131,443,51260,664,0,19,0,71
1755,162,0,TCP,18.161.225.131,443,51260,0,1440,19,0,71
1756,162,0,TCP,18.161.225.131,443,51260,0,1440,19,0,71
1758,162,0,TCP,18.161.225.131,443,51260,0,1440,19,0,71
1759,162,0,TCP,18.161.225.131,443,51260,0,931,19,0,71
1766,162,0,TCP,18.161.225.131,443,51260,234,0,19,0,71
1767,162,0,TCP,18.161.225.131,443,51260,498,0,19,0,71
1768,162,0,TCP,18.161.225.131,443,51260,315,0,19,0,71
1769,162,0,TCP,18.161.225.131,443,51260,0,146,19,0,71
1770,162,0,TCP,18.161.225.131,443,51260,0,71,19,0,71
1774,162,0,TCP,18.161.225.131,443,51260,31,0,19,0,71
1778,163,0,TCP,18.161.225.131,443,51260,0,1292,19,0,71
1789,163,0,TCP,18.161.225.131,443,51260,0,251,19,0,71
1790,163,0,TCP,18.161.225.131,443,51260,0,55,19,0,71
1792,163,0,TCP,18.161.225.131,443,51260,0,47,19,0,71
1793,163,0,TCP,18.161.225.131,443,51260,0,118,19,0,71
1795,163,0,TCP,18.161.225.131,443,51260,0,90,19,0,71
1797,163,0,TCP,18.161.225.131,443,51260,0,1440,19,0,71
1798,163,0,TCP,18.161.225.131,443,51260,0,570,19,0,71
1800,163,0,TCP,18.161.225.131,443,51260,0,498,19,0,71
1806,163,0,TCP,18.161.225.131,443,51260,0,1239,19,0,71
1807,163,0,TCP,18.161.225.131,443,51260,0,1440,19,0,71
1809,163,0,TCP,18.161.225.131,443,51260,0,1006,19,0,71
1810,163,0,TCP,18.161.225.131,443,51260,0,31,19,0,71
1821,163,0,TCP,18.161.225.131,443,51260,39,0,19,0,71
1822,163,0,TCP,18.161.225.131,443,51260,24,0,19,0,71
1823,163,0,TCP,18.161.225.131,443,51260,1,0,19,0,71
1838,170,0,TCP,192.168.77.101,58243,80,1,0,20,0,72
1839,170,0,TCP,192.168.77.101,58243,80,0,445,20,0,72
1846,171,0,TCP,192.168.77.101,58243,80,4344,0,20,0,72
1847,171,0,TCP,192.168.77.101,58243,80,2812,0,20,0,72
1848,171,0,TCP,192.168.77.101,58243,80,0,559,20,0,72
1850,171,0,TCP,192.168.77.101,58243,80,540,0,20,0,72
1875,176,5,TCP,192.168.77.101,58243,80,1,0,20,0,72
1876,176,0,TCP,192.168.77.101,58243,80,0,0,20,0,72
1863,175,0,TCP,23.109.170.137,443,51262,663,0,20,0,73
1864,175,0,TCP,23.109.170.137,443,51262,0,1440,20,0,73
1865,175,0,TCP,23.109.170.137,443,51262,0,1440,20,0,73
1867,175,0,TCP,23.109.170.137,443,51262,0,1176,20,0,73
1869,175,0,TCP,23.109.170.137,443,51262,342,282,20,0,73
1871,175,0,TCP,23.109.170.137,443,51262,517,1440,20,0,73
1872,175,0,TCP,23.109.170.137,443,51262,0,229,20,0,73
1910,186,10,TCP,23.109.170.137,443,51262,0,0,20,0,73
1922,196,10,TCP,23.109.170.137,443,51262,0,0,20,0,73
1925,196,0,TCP,23.109.170.137,443,51262,53,0,20,0,73
1926,196,0,TCP,23.109.170.137,443,51262,1,0,20,0,73
1884,181,0,TCP,192.168.77.101,58244,80,1,0,21,0,74
1885,181,0,TCP,192.168.77.101,58244,80,0,445,21,0,74
1891,181,0,TCP,192.168.77.101,58244,80,4344,0,21,0,74
1892,181,0,TCP,192.168.77.101,58244,80,2812,0,21,0,74
1893,181,0,TCP,192.168.77.101,58244,80,0,559,21,0,74
1895,181,0,TCP,192.168.77.101,58244,80,540,0,21,0,74
1912,186,5,TCP,192.168.77.101,58244,80,1,0,21,0,74
1913,186,0,TCP,192.168.77.101,58244,80,0,0,21,0,74
1996,225,0,TCP,23.215.215.147,443,51264,573,0,21,0,78
1997,225,0,TCP,23.215.215.147,443,51264,0,264,21,0,78
2022,225,0,TCP,23.215.215.147,443,51264,80,0,21,0,78
2023,225,0,TCP,23.215.215.147,443,51264,0,271,21,0,78
2025,225,0,TCP,23.215.215.147,443,51264,80,0,21,0,78
2026,225,0,TCP,23.215.215.147,443,51264,0,61,21,0,78
2029,225,0,TCP,23.215.215.147,443,51264,0,31,21,0,78
2030,225,0,TCP,23.215.215.147,443,51264,1440,0,21,0,78
2031,225,0,TCP,23.215.215.147,443,51264,1440,0,21,0,78
2033,225,0,TCP,23.215.215.147,443,51264,920,0,21,0,78
2034,225,0,TCP,23.215.215.147,443,51264,1440,0,21,0,78
2035,225,0,TCP,23.215.215.147,443,51264,1440,0,21,0,78
2036,225,0,TCP,23.215.215.147,443,51264,917,0,21,0,78
2037,225,0,TCP,23.215.215.147,443,51264,31,0,21,0,78
2047,225,0,TCP,23.215.215.147,443,51264,2880,0,21,0,78
2048,225,0,TCP,23.215.215.147,443,51264,786,0,21,0,78
2062,225,0,TCP,23.215.215.147,443,51264,31,0,21,0,78
2065,226,0,TCP,23.215.215.147,443,51264,0,341,21,0,78
2067,226,0,TCP,23.215.215.147,443,51264,0,31,21,0,78
2070,226,0,TCP,23.215.215.147,443,51264,0,724,21,0,78
2072,226,0,TCP,23.215.215.147,443,51264,0,1440,21,0,78
2073,226,0,TCP,23.215.215.147,443,51264,0,108,21,0,78
2086,226,0,TCP,23.215.215.147,443,51264,1440,0,21,0,78
