Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,window_size,sql,stream
3228,15,TCP,192.168.136.131,80,53536,11,0,65024,0,29
3931,5,TCP,192.168.136.131,80,53536,0,482,65024,0,29
3933,0,TCP,192.168.136.131,80,53536,0,0,65024,0,29
4546,9,TCP,192.168.136.131,80,53536,0,0,0,0,29
205,0,TCP,192.168.136.132,53536,80,1,0,64256,0,29
206,0,TCP,192.168.136.132,53536,80,0,20,64256,0,29
208,0,TCP,192.168.136.132,53536,80,0,168,64256,0,29
2509,0,TCP,192.168.136.132,53536,80,0,11,64256,0,29
3223,15,TCP,192.168.136.132,53536,80,0,11,64256,0,29
3957,5,TCP,192.168.136.132,53536,80,482,0,64128,0,29
4254,0,TCP,192.168.136.132,53536,80,1,0,64128,0,29
4538,9,TCP,192.168.136.132,53536,80,0,10,64128,0,29
214,0,TCP,192.168.136.131,80,53546,21,0,65152,0,30
218,0,TCP,192.168.136.131,80,53546,168,0,65024,0,30
2518,0,TCP,192.168.136.131,80,53546,11,0,65024,0,30
3229,15,TCP,192.168.136.131,80,53546,11,0,65024,0,30
4004,5,TCP,192.168.136.131,80,53546,0,482,65024,0,30
4007,0,TCP,192.168.136.131,80,53546,0,0,65024,0,30
4547,9,TCP,192.168.136.131,80,53546,0,0,0,0,30
212,0,TCP,192.168.136.132,53546,80,1,0,64256,0,30
213,0,TCP,192.168.136.132,53546,80,0,21,64256,0,30
217,0,TCP,192.168.136.132,53546,80,0,168,64256,0,30
2510,0,TCP,192.168.136.132,53546,80,0,11,64256,0,30
3224,15,TCP,192.168.136.132,53546,80,0,11,64256,0,30
4037,5,TCP,192.168.136.132,53546,80,482,0,64128,0,30
4280,0,TCP,192.168.136.132,53546,80,1,0,64128,0,30
4539,9,TCP,192.168.136.132,53546,80,0,11,64128,0,30
221,0,TCP,192.168.136.131,80,53552,21,0,65152,0,31
225,0,TCP,192.168.136.131,80,53552,168,0,65024,0,31
2527,0,TCP,192.168.136.131,80,53552,10,0,65024,0,31
3235,15,TCP,192.168.136.131,80,53552,11,0,65024,0,31
3966,5,TCP,192.168.136.131,80,53552,0,482,65024,0,31
3967,0,TCP,192.168.136.131,80,53552,0,0,65024,0,31
4548,9,TCP,192.168.136.131,80,53552,0,0,0,0,31
219,0,TCP,192.168.136.132,53552,80,1,0,64256,0,31
220,0,TCP,192.168.136.132,53552,80,0,21,64256,0,31
224,0,TCP,192.168.136.132,53552,80,0,168,64256,0,31
2519,0,TCP,192.168.136.132,53552,80,0,10,64256,0,31
3230,15,TCP,192.168.136.132,53552,80,0,11,64256,0,31
3974,5,TCP,192.168.136.132,53552,80,482,0,64128,0,31
4246,0,TCP,192.168.136.132,53552,80,1,0,64128,0,31
4540,9,TCP,192.168.136.132,53552,80,0,11,64128,0,31
228,0,TCP,192.168.136.131,80,53558,20,0,65152,0,32
233,0,TCP,192.168.136.131,80,53558,168,0,65024,0,32
2528,0,TCP,192.168.136.131,80,53558,11,0,65024,0,32
3236,15,TCP,192.168.136.131,80,53558,10,0,65024,0,32
3929,5,TCP,192.168.136.131,80,53558,0,482,65024,0,32
3930,0,TCP,192.168.136.131,80,53558,0,0,65024,0,32
4549,9,TCP,192.168.136.131,80,53558,0,0,0,0,32
226,0,TCP,192.168.136.132,53558,80,1,0,64256,0,32
227,0,TCP,192.168.136.132,53558,80,0,20,64256,0,32
231,0,TCP,192.168.136.132,53558,80,0,168,64256,0,32
2520,0,TCP,192.168.136.132,53558,80,0,11,64256,0,32
3231,15,TCP,192.168.136.132,53558,80,0,10,64256,0,32
3956,5,TCP,192.168.136.132,53558,80,482,0,64128,0,32
4256,0,TCP,192.168.136.132,53558,80,1,0,64128,0,32
4541,9,TCP,192.168.136.132,53558,80,0,11,64128,0,32
235,0,TCP,192.168.136.131,80,53572,21,0,65152,0,33
239,0,TCP,192.168.136.131,80,53572,168,0,65024,0,33
2529,0,TCP,192.168.136.131,80,53572,11,0,65024,0,33
3237,15,TCP,192.168.136.131,80,53572,11,0,65024,0,33
4011,5,TCP,192.168.136.131,80,53572,0,482,65024,0,33
4012,0,TCP,192.168.136.131,80,53572,0,0,65024,0,33
4550,9,TCP,192.168.136.131,80,53572,0,0,0,0,33
232,0,TCP,192.168.136.132,53572,80,1,0,64256,0,33
234,0,TCP,192.168.136.132,53572,80,0,21,64256,0,33
238,0,TCP,192.168.136.132,53572,80,0,168,64256,0,33
2521,0,TCP,192.168.136.132,53572,80,0,11,64256,0,33
3232,15,TCP,192.168.136.132,53572,80,0,11,64256,0,33
4041,5,TCP,192.168.136.132,53572,80,482,0,64128,0,33
4278,0,TCP,192.168.136.132,53572,80,1,0,64128,0,33
4542,9,TCP,192.168.136.132,53572,80,0,11,64128,0,33
242,0,TCP,192.168.136.131,80,53584,20,0,65152,0,34
247,0,TCP,192.168.136.131,80,53584,168,0,65024,0,34
2530,0,TCP,192.168.136.131,80,53584,11,0,65024,0,34
3238,15,TCP,192.168.136.131,80,53584,11,0,65024,0,34
3988,5,TCP,192.168.136.131,80,53584,0,482,65024,0,34
3991,0,TCP,192.168.136.131,80,53584,0,0,65024,0,34
4551,9,TCP,192.168.136.131,80,53584,0,0,0,0,34
240,0,TCP,192.168.136.132,53584,80,1,0,64256,0,34
241,0,TCP,192.168.136.132,53584,80,0,20,64256,0,34
245,0,TCP,192.168.136.132,53584,80,0,168,64256,0,34
2522,0,TCP,192.168.136.132,53584,80,0,11,64256,0,34
3233,15,TCP,192.168.136.132,53584,80,0,11,64256,0,34
4029,5,TCP,192.168.136.132,53584,80,482,0,64128,0,34
4288,0,TCP,192.168.136.132,53584,80,1,0,64128,0,34
4543,9,TCP,192.168.136.132,53584,80,0,11,64128,0,34
249,0,TCP,192.168.136.131,80,53594,20,0,65152,0,35
251,0,TCP,192.168.136.131,80,53594,168,0,65024,0,35
2531,0,TCP,192.168.136.131,80,53594,10,0,65024,0,35
3239,15,TCP,192.168.136.131,80,53594,11,0,65024,0,35
3934,5,TCP,192.168.136.131,80,53594,0,482,65024,0,35
3935,0,TCP,192.168.136.131,80,53594,0,0,65024,0,35
4560,9,TCP,192.168.136.131,80,53594,0,0,0,0,35
246,0,TCP,192.168.136.132,53594,80,1,0,64256,0,35
248,0,TCP,192.168.136.132,53594,80,0,20,64256,0,35
250,0,TCP,192.168.136.132,53594,80,0,168,64256,0,35
2523,0,TCP,192.168.136.132,53594,80,0,10,64256,0,35
3234,15,TCP,192.168.136.132,53594,80,0,11,64256,0,35
3958,5,TCP,192.168.136.132,53594,80,482,0,64128,0,35
4253,0,TCP,192.168.136.132,53594,80,1,0,64128,0,35
4552,9,TCP,192.168.136.132,53594,80,0,11,64128,0,35
256,0,TCP,192.168.136.131,80,53604,21,0,65152,0,36
260,0,TCP,192.168.136.131,80,53604,168,0,65024,0,36
2532,0,TCP,192.168.136.131,80,53604,11,0,65024,0,36
3245,15,TCP,192.168.136.131,80,53604,11,0,65024,0,36
4002,5,TCP,192.168.136.131,80,53604,0,482,65024,0,36
4003,0,TCP,192.168.136.131,80,53604,0,0,65024,0,36
4561,9,TCP,192.168.136.131,80,53604,0,0,0,0,36
254,0,TCP,192.168.136.132,53604,80,1,0,64256,0,36
255,0,TCP,192.168.136.132,53604,80,0,21,64256,0,36
259,0,TCP,192.168.136.132,53604,80,0,168,64256,0,36
2524,0,TCP,192.168.136.132,53604,80,0,11,64256,0,36
3240,15,TCP,192.168.136.132,53604,80,0,11,64256,0,36
4036,5,TCP,192.168.136.132,53604,80,482,0,64128,0,36
4282,0,TCP,192.168.136.132,53604,80,1,0,64128,0,36
4553,9,TCP,192.168.136.132,53604,80,0,11,64128,0,36
263,0,TCP,192.168.136.131,80,53606,20,0,65152,0,37
267,0,TCP,192.168.136.131,80,53606,168,0,65024,0,37
2533,0,TCP,192.168.136.131,80,53606,11,0,65024,0,37
3246,15,TCP,192.168.136.131,80,53606,11,0,65024,0,37
3977,5,TCP,192.168.136.131,80,53606,0,482,65024,0,37
4022,0,TCP,192.168.136.131,80,53606,0,0,65024,0,37
4562,9,TCP,192.168.136.131,80,53606,0,0,0,0,37
261,0,TCP,192.168.136.132,53606,80,1,0,64256,0,37
262,0,TCP,192.168.136.132,53606,80,0,20,64256,0,37
266,0,TCP,192.168.136.132,53606,80,0,168,64256,0,37
2525,0,TCP,192.168.136.132,53606,80,0,11,64256,0,37
3241,15,TCP,192.168.136.132,53606,80,0,11,64256,0,37
4023,5,TCP,192.168.136.132,53606,80,482,0,64128,0,37
4272,0,TCP,192.168.136.132,53606,80,1,0,64128,0,37
4554,9,TCP,192.168.136.132,53606,80,0,11,64128,0,37
270,0,TCP,192.168.136.131,80,53618,21,0,65152,0,38
272,0,TCP,192.168.136.131,80,53618,168,0,65024,0,38
2534,0,TCP,192.168.136.131,80,53618,10,0,65024,0,38
3247,15,TCP,192.168.136.131,80,53618,11,0,65024,0,38
3995,5,TCP,192.168.136.131,80,53618,0,482,65024,0,38
3997,0,TCP,192.168.136.131,80,53618,0,0,65024,0,38
4563,9,TCP,192.168.136.131,80,53618,0,0,0,0,38
268,0,TCP,192.168.136.132,53618,80,1,0,64256,0,38
269,0,TCP,192.168.136.132,53618,80,0,21,64256,0,38
271,0,TCP,192.168.136.132,53618,80,0,168,64256,0,38
2526,0,TCP,192.168.136.132,53618,80,0,10,64256,0,38
3242,15,TCP,192.168.136.132,53618,80,0,11,64256,0,38
4033,5,TCP,192.168.136.132,53618,80,482,0,64128,0,38
4285,0,TCP,192.168.136.132,53618,80,1,0,64128,0,38
4555,9,TCP,192.168.136.132,53618,80,0,11,64128,0,38
277,0,TCP,192.168.136.131,80,53634,20,0,65152,0,39
283,0,TCP,192.168.136.131,80,53634,168,0,65024,0,39
2543,0,TCP,192.168.136.131,80,53634,10,0,65024,0,39
3248,15,TCP,192.168.136.131,80,53634,11,0,65024,0,39
3920,5,TCP,192.168.136.131,80,53634,0,482,65024,0,39
3921,0,TCP,192.168.136.131,80,53634,0,0,65024,0,39
4564,9,TCP,192.168.136.131,80,53634,0,0,0,0,39
275,0,TCP,192.168.136.132,53634,80,1,0,64256,0,39
276,0,TCP,192.168.136.132,53634,80,0,20,64256,0,39
280,0,TCP,192.168.136.132,53634,80,0,168,64256,0,39
2535,0,TCP,192.168.136.132,53634,80,0,10,64256,0,39
3243,15,TCP,192.168.136.132,53634,80,0,11,64256,0,39
3951,5,TCP,192.168.136.132,53634,80,482,0,64128,0,39
4260,0,TCP,192.168.136.132,53634,80,1,0,64128,0,39
4556,9,TCP,192.168.136.132,53634,80,0,11,64128,0,39
284,0,TCP,192.168.136.131,80,53646,20,0,65152,0,40
288,0,TCP,192.168.136.131,80,53646,168,0,65024,0,40
2544,0,TCP,192.168.136.131,80,53646,11,0,65024,0,40
3249,15,TCP,192.168.136.131,80,53646,11,0,65024,0,40
3998,5,TCP,192.168.136.131,80,53646,0,482,65024,0,40
3999,0,TCP,192.168.136.131,80,53646,0,0,65024,0,40
4565,9,TCP,192.168.136.131,80,53646,0,0,0,0,40
281,0,TCP,192.168.136.132,53646,80,1,0,64256,0,40
282,0,TCP,192.168.136.132,53646,80,0,20,64256,0,40
287,0,TCP,192.168.136.132,53646,80,0,168,64256,0,40
2536,0,TCP,192.168.136.132,53646,80,0,11,64256,0,40
3244,15,TCP,192.168.136.132,53646,80,0,11,64256,0,40
4034,5,TCP,192.168.136.132,53646,80,482,0,64128,0,40
4284,0,TCP,192.168.136.132,53646,80,1,0,64128,0,40
4557,9,TCP,192.168.136.132,53646,80,0,11,64128,0,40
291,0,TCP,192.168.136.131,80,53660,19,0,65152,0,41
295,0,TCP,192.168.136.131,80,53660,168,0,65024,0,41
2545,0,TCP,192.168.136.131,80,53660,11,0,65024,0,41
3254,15,TCP,192.168.136.131,80,53660,11,0,65024,0,41
3942,5,TCP,192.168.136.131,80,53660,0,482,65024,0,41
3945,0,TCP,192.168.136.131,80,53660,0,0,65024,0,41
4566,9,TCP,192.168.136.131,80,53660,0,0,0,0,41
289,0,TCP,192.168.136.132,53660,80,1,0,64256,0,41
290,0,TCP,192.168.136.132,53660,80,0,19,64256,0,41
294,0,TCP,192.168.136.132,53660,80,0,168,64256,0,41
2537,0,TCP,192.168.136.132,53660,80,0,11,64256,0,41
3250,15,TCP,192.168.136.132,53660,80,0,11,64256,0,41
3963,5,TCP,192.168.136.132,53660,80,482,0,64128,0,41
4248,0,TCP,192.168.136.132,53660,80,1,0,64128,0,41
4558,9,TCP,192.168.136.132,53660,80,0,11,64128,0,41
298,0,TCP,192.168.136.131,80,53662,20,0,65152,0,42
302,0,TCP,192.168.136.131,80,53662,168,0,65024,0,42
2546,0,TCP,192.168.136.131,80,53662,11,0,65024,0,42
3255,15,TCP,192.168.136.131,80,53662,11,0,65024,0,42
3978,5,TCP,192.168.136.131,80,53662,0,482,65024,0,42
3979,0,TCP,192.168.136.131,80,53662,0,0,65024,0,42
4567,9,TCP,192.168.136.131,80,53662,0,0,0,0,42
296,0,TCP,192.168.136.132,53662,80,1,0,64256,0,42
297,0,TCP,192.168.136.132,53662,80,0,20,64256,0,42
301,0,TCP,192.168.136.132,53662,80,0,168,64256,0,42
2538,0,TCP,192.168.136.132,53662,80,0,11,64256,0,42
3251,15,TCP,192.168.136.132,53662,80,0,11,64256,0,42
4024,5,TCP,192.168.136.132,53662,80,482,0,64128,0,42
4294,0,TCP,192.168.136.132,53662,80,1,0,64128,0,42
4559,9,TCP,192.168.136.132,53662,80,0,11,64128,0,42
305,0,TCP,192.168.136.131,80,53670,20,0,65152,0,43
309,0,TCP,192.168.136.131,80,53670,168,0,65024,0,43
2547,0,TCP,192.168.136.131,80,53670,11,0,65024,0,43
3256,15,TCP,192.168.136.131,80,53670,11,0,65024,0,43
4008,5,TCP,192.168.136.131,80,53670,0,482,65024,0,43
4009,0,TCP,192.168.136.131,80,53670,0,0,65024,0,43
4576,9,TCP,192.168.136.131,80,53670,0,0,0,0,43
303,0,TCP,192.168.136.132,53670,80,1,0,64256,0,43
304,0,TCP,192.168.136.132,53670,80,0,20,64256,0,43
308,0,TCP,192.168.136.132,53670,80,0,168,64256,0,43
2539,0,TCP,192.168.136.132,53670,80,0,11,64256,0,43
3252,15,TCP,192.168.136.132,53670,80,0,11,64256,0,43
4039,5,TCP,192.168.136.132,53670,80,482,0,64128,0,43
4279,0,TCP,192.168.136.132,53670,80,1,0,64128,0,43
4568,9,TCP,192.168.136.132,53670,80,0,11,64128,0,43
312,0,TCP,192.168.136.131,80,53676,21,0,65152,0,44
316,0,TCP,192.168.136.131,80,53676,168,0,65024,0,44
2548,0,TCP,192.168.136.131,80,53676,11,0,65024,0,44
3257,15,TCP,192.168.136.131,80,53676,10,0,65024,0,44
3981,5,TCP,192.168.136.131,80,53676,0,482,65024,0,44
3982,0,TCP,192.168.136.131,80,53676,0,0,65024,0,44
4577,9,TCP,192.168.136.131,80,53676,0,0,0,0,44
310,0,TCP,192.168.136.132,53676,80,1,0,64256,0,44
311,0,TCP,192.168.136.132,53676,80,0,21,64256,0,44
314,0,TCP,192.168.136.132,53676,80,0,168,64256,0,44
2540,0,TCP,192.168.136.132,53676,80,0,11,64256,0,44
3253,15,TCP,192.168.136.132,53676,80,0,10,64256,0,44
4026,5,TCP,192.168.136.132,53676,80,482,0,64128,0,44
4293,0,TCP,192.168.136.132,53676,80,1,0,64128,0,44
4569,9,TCP,192.168.136.132,53676,80,0,10,64128,0,44
319,0,TCP,192.168.136.131,80,53684,20,0,65152,0,45
324,0,TCP,192.168.136.131,80,53684,168,0,65024,0,45
2549,0,TCP,192.168.136.131,80,53684,11,0,65024,0,45
3262,15,TCP,192.168.136.131,80,53684,10,0,65024,0,45
3968,5,TCP,192.168.136.131,80,53684,0,482,65024,0,45
3971,0,TCP,192.168.136.131,80,53684,0,0,65024,0,45
4578,9,TCP,192.168.136.131,80,53684,0,0,0,0,45
317,0,TCP,192.168.136.132,53684,80,1,0,64256,0,45
318,0,TCP,192.168.136.132,53684,80,0,20,64256,0,45
322,0,TCP,192.168.136.132,53684,80,0,168,64256,0,45
2541,0,TCP,192.168.136.132,53684,80,0,11,64256,0,45
3258,15,TCP,192.168.136.132,53684,80,0,10,64256,0,45
3975,5,TCP,192.168.136.132,53684,80,482,0,64128,0,45
4244,0,TCP,192.168.136.132,53684,80,1,0,64128,0,45
4570,9,TCP,192.168.136.132,53684,80,0,11,64128,0,45
326,0,TCP,192.168.136.131,80,53694,21,0,65152,0,46
330,0,TCP,192.168.136.131,80,53694,168,0,65024,0,46
2550,0,TCP,192.168.136.131,80,53694,11,0,65024,0,46
3263,15,TCP,192.168.136.131,80,53694,11,0,65024,0,46
4010,5,TCP,192.168.136.131,80,53694,0,482,65024,0,46
4013,0,TCP,192.168.136.131,80,53694,0,0,65024,0,46
4579,9,TCP,192.168.136.131,80,53694,0,0,0,0,46
323,0,TCP,192.168.136.132,53694,80,1,0,64256,0,46
325,0,TCP,192.168.136.132,53694,80,0,21,64256,0,46
329,0,TCP,192.168.136.132,53694,80,0,168,64256,0,46
2542,0,TCP,192.168.136.132,53694,80,0,11,64256,0,46
3259,15,TCP,192.168.136.132,53694,80,0,11,64256,0,46
4040,5,TCP,192.168.136.132,53694,80,482,0,64128,0,46
4277,0,TCP,192.168.136.132,53694,80,1,0,64128,0,46
4571,9,TCP,192.168.136.132,53694,80,0,11,64128,0,46
333,0,TCP,192.168.136.131,80,53706,21,0,65152,0,47
337,0,TCP,192.168.136.131,80,53706,168,0,65024,0,47
2559,0,TCP,192.168.136.131,80,53706,11,0,65024,0,47
3264,15,TCP,192.168.136.131,80,53706,11,0,65024,0,47
4046,5,TCP,192.168.136.131,80,53706,0,482,65024,0,47
4050,0,TCP,192.168.136.131,80,53706,0,0,65024,0,47
4580,9,TCP,192.168.136.131,80,53706,0,0,0,0,47
331,0,TCP,192.168.136.132,53706,80,1,0,64256,0,47
332,0,TCP,192.168.136.132,53706,80,0,21,64256,0,47
336,0,TCP,192.168.136.132,53706,80,0,168,64256,0,47
2551,0,TCP,192.168.136.132,53706,80,0,11,64256,0,47
3260,15,TCP,192.168.136.132,53706,80,0,11,64256,0,47
4055,5,TCP,192.168.136.132,53706,80,482,0,64128,0,47
4321,0,TCP,192.168.136.132,53706,80,1,0,64128,0,47
4572,9,TCP,192.168.136.132,53706,80,0,11,64128,0,47
340,0,TCP,192.168.136.131,80,53714,20,0,65152,0,48
344,0,TCP,192.168.136.131,80,53714,168,0,65024,0,48
2560,0,TCP,192.168.136.131,80,53714,11,0,65024,0,48
3265,15,TCP,192.168.136.131,80,53714,11,0,65024,0,48
4014,5,TCP,192.168.136.131,80,53714,0,482,65024,0,48
4015,0,TCP,192.168.136.131,80,53714,0,0,65024,0,48
4581,9,TCP,192.168.136.131,80,53714,0,0,0,0,48
338,0,TCP,192.168.136.132,53714,80,1,0,64256,0,48
339,0,TCP,192.168.136.132,53714,80,0,20,64256,0,48
343,0,TCP,192.168.136.132,53714,80,0,168,64256,0,48
2552,0,TCP,192.168.136.132,53714,80,0,11,64256,0,48
3261,15,TCP,192.168.136.132,53714,80,0,11,64256,0,48
4042,5,TCP,192.168.136.132,53714,80,482,0,64128,0,48
4276,0,TCP,192.168.136.132,53714,80,1,0,64128,0,48
4573,9,TCP,192.168.136.132,53714,80,0,10,64128,0,48
347,0,TCP,192.168.136.131,80,53722,21,0,65152,0,49
351,0,TCP,192.168.136.131,80,53722,168,0,65024,0,49
2561,0,TCP,192.168.136.131,80,53722,11,0,65024,0,49
3270,15,TCP,192.168.136.131,80,53722,11,0,65024,0,49
4103,5,TCP,192.168.136.131,80,53722,0,482,65024,0,49
4106,0,TCP,192.168.136.131,80,53722,0,0,65024,0,49
4582,9,TCP,192.168.136.131,80,53722,0,0,0,0,49
345,0,TCP,192.168.136.132,53722,80,1,0,64256,0,49
346,0,TCP,192.168.136.132,53722,80,0,21,64256,0,49
350,0,TCP,192.168.136.132,53722,80,0,168,64256,0,49
2553,0,TCP,192.168.136.132,53722,80,0,11,64256,0,49
3266,15,TCP,192.168.136.132,53722,80,0,11,64256,0,49
4113,5,TCP,192.168.136.132,53722,80,482,0,64128,0,49
4300,0,TCP,192.168.136.132,53722,80,1,0,64128,0,49
4574,9,TCP,192.168.136.132,53722,80,0,11,64128,0,49
354,0,TCP,192.168.136.131,80,53738,20,0,65152,0,50
358,0,TCP,192.168.136.131,80,53738,168,0,65024,0,50
2562,0,TCP,192.168.136.131,80,53738,11,0,65024,0,50
3271,15,TCP,192.168.136.131,80,53738,11,0,65024,0,50
4017,5,TCP,192.168.136.131,80,53738,0,482,65024,0,50
4018,0,TCP,192.168.136.131,80,53738,0,0,65024,0,50
4583,9,TCP,192.168.136.131,80,53738,0,0,0,0,50
352,0,TCP,192.168.136.132,53738,80,1,0,64256,0,50
353,0,TCP,192.168.136.132,53738,80,0,20,64256,0,50
357,0,TCP,192.168.136.132,53738,80,0,168,64256,0,50
2554,0,TCP,192.168.136.132,53738,80,0,11,64256,0,50
3267,15,TCP,192.168.136.132,53738,80,0,11,64256,0,50
4044,5,TCP,192.168.136.132,53738,80,482,0,64128,0,50
4275,0,TCP,192.168.136.132,53738,80,1,0,64128,0,50
4575,9,TCP,192.168.136.132,53738,80,0,11,64128,0,50
361,0,TCP,192.168.136.131,80,53748,21,0,65152,0,51
365,0,TCP,192.168.136.131,80,53748,168,0,65024,0,51
2563,0,TCP,192.168.136.131,80,53748,10,0,65024,0,51
3272,15,TCP,192.168.136.131,80,53748,11,0,65024,0,51
3986,5,TCP,192.168.136.131,80,53748,0,482,65024,0,51
3987,0,TCP,192.168.136.131,80,53748,0,0,65024,0,51
4592,9,TCP,192.168.136.131,80,53748,0,0,0,0,51
359,0,TCP,192.168.136.132,53748,80,1,0,64256,0,51
360,0,TCP,192.168.136.132,53748,80,0,21,64256,0,51
364,0,TCP,192.168.136.132,53748,80,0,168,64256,0,51
2555,0,TCP,192.168.136.132,53748,80,0,10,64256,0,51
3268,15,TCP,192.168.136.132,53748,80,0,11,64256,0,51
4028,5,TCP,192.168.136.132,53748,80,482,0,64128,0,51
4290,0,TCP,192.168.136.132,53748,80,1,0,64128,0,51
4584,9,TCP,192.168.136.132,53748,80,0,11,64128,0,51
368,0,TCP,192.168.136.131,80,53760,21,0,65152,0,52
372,0,TCP,192.168.136.131,80,53760,168,0,65024,0,52
2564,0,TCP,192.168.136.131,80,53760,11,0,65024,0,52
3273,15,TCP,192.168.136.131,80,53760,11,0,65024,0,52
4047,5,TCP,192.168.136.131,80,53760,0,482,65024,0,52
4048,0,TCP,192.168.136.131,80,53760,0,0,65024,0,52
4593,9,TCP,192.168.136.131,80,53760,0,0,0,0,52
366,0,TCP,192.168.136.132,53760,80,1,0,64256,0,52
367,0,TCP,192.168.136.132,53760,80,0,21,64256,0,52
371,0,TCP,192.168.136.132,53760,80,0,168,64256,0,52
2556,0,TCP,192.168.136.132,53760,80,0,11,64256,0,52
3269,15,TCP,192.168.136.132,53760,80,0,11,64256,0,52
4060,5,TCP,192.168.136.132,53760,80,482,0,64128,0,52
4322,0,TCP,192.168.136.132,53760,80,1,0,64128,0,52
4585,9,TCP,192.168.136.132,53760,80,0,11,64128,0,52
375,0,TCP,192.168.136.131,80,53776,21,0,65152,0,53
379,0,TCP,192.168.136.131,80,53776,168,0,65024,0,53
2565,0,TCP,192.168.136.131,80,53776,11,0,65024,0,53
3278,15,TCP,192.168.136.131,80,53776,11,0,65024,0,53
4052,5,TCP,192.168.136.131,80,53776,0,482,65024,0,53
4054,0,TCP,192.168.136.131,80,53776,0,0,65024,0,53
4594,9,TCP,192.168.136.131,80,53776,0,0,0,0,53
373,0,TCP,192.168.136.132,53776,80,1,0,64256,0,53
374,0,TCP,192.168.136.132,53776,80,0,21,64256,0,53
378,0,TCP,192.168.136.132,53776,80,0,168,64256,0,53
2557,0,TCP,192.168.136.132,53776,80,0,11,64256,0,53
3274,15,TCP,192.168.136.132,53776,80,0,11,64256,0,53
4071,5,TCP,192.168.136.132,53776,80,482,0,64128,0,53
4319,0,TCP,192.168.136.132,53776,80,1,0,64128,0,53
4586,9,TCP,192.168.136.132,53776,80,0,11,64128,0,53
382,0,TCP,192.168.136.131,80,53790,21,0,65152,0,54
386,0,TCP,192.168.136.131,80,53790,168,0,65024,0,54
2566,0,TCP,192.168.136.131,80,53790,11,0,65024,0,54
3279,15,TCP,192.168.136.131,80,53790,11,0,65024,0,54
4074,5,TCP,192.168.136.131,80,53790,0,482,65024,0,54
4076,0,TCP,192.168.136.131,80,53790,0,0,65024,0,54
4595,9,TCP,192.168.136.131,80,53790,0,0,0,0,54
380,0,TCP,192.168.136.132,53790,80,1,0,64256,0,54
381,0,TCP,192.168.136.132,53790,80,0,21,64256,0,54
385,0,TCP,192.168.136.132,53790,80,0,168,64256,0,54
2558,0,TCP,192.168.136.132,53790,80,0,11,64256,0,54
3275,15,TCP,192.168.136.132,53790,80,0,11,64256,0,54
4095,5,TCP,192.168.136.132,53790,80,482,0,64128,0,54
4311,0,TCP,192.168.136.132,53790,80,1,0,64128,0,54
4587,9,TCP,192.168.136.132,53790,80,0,11,64128,0,54
389,0,TCP,192.168.136.131,80,53800,20,0,65152,0,55
394,0,TCP,192.168.136.131,80,53800,168,0,65024,0,55
2575,0,TCP,192.168.136.131,80,53800,11,0,65024,0,55
3280,15,TCP,192.168.136.131,80,53800,11,0,65024,0,55
3994,5,TCP,192.168.136.131,80,53800,0,482,65024,0,55
3996,0,TCP,192.168.136.131,80,53800,0,0,65024,0,55
4596,9,TCP,192.168.136.131,80,53800,0,0,0,0,55
387,0,TCP,192.168.136.132,53800,80,1,0,64256,0,55
388,0,TCP,192.168.136.132,53800,80,0,20,64256,0,55
392,0,TCP,192.168.136.132,53800,80,0,168,64256,0,55
2567,0,TCP,192.168.136.132,53800,80,0,11,64256,0,55
3276,15,TCP,192.168.136.132,53800,80,0,11,64256,0,55
4032,5,TCP,192.168.136.132,53800,80,482,0,64128,0,55
4286,0,TCP,192.168.136.132,53800,80,1,0,64128,0,55
4588,9,TCP,192.168.136.132,53800,80,0,11,64128,0,55
396,0,TCP,192.168.136.131,80,53808,20,0,65152,0,56
400,0,TCP,192.168.136.131,80,53808,168,0,65024,0,56
2576,0,TCP,192.168.136.131,80,53808,11,0,65024,0,56
3281,15,TCP,192.168.136.131,80,53808,11,0,65024,0,56
4016,5,TCP,192.168.136.131,80,53808,0,482,65024,0,56
4019,0,TCP,192.168.136.131,80,53808,0,0,65024,0,56
4597,9,TCP,192.168.136.131,80,53808,0,0,0,0,56
393,0,TCP,192.168.136.132,53808,80,1,0,64256,0,56
395,0,TCP,192.168.136.132,53808,80,0,20,64256,0,56
399,0,TCP,192.168.136.132,53808,80,0,168,64256,0,56
2568,0,TCP,192.168.136.132,53808,80,0,11,64256,0,56
3277,15,TCP,192.168.136.132,53808,80,0,11,64256,0,56
4043,5,TCP,192.168.136.132,53808,80,482,0,64128,0,56
4274,0,TCP,192.168.136.132,53808,80,1,0,64128,0,56
4589,9,TCP,192.168.136.132,53808,80,0,11,64128,0,56
403,0,TCP,192.168.136.131,80,53818,21,0,65152,0,57
407,0,TCP,192.168.136.131,80,53818,168,0,65024,0,57
2577,0,TCP,192.168.136.131,80,53818,11,0,65024,0,57
3286,15,TCP,192.168.136.131,80,53818,11,0,65024,0,57
4056,5,TCP,192.168.136.131,80,53818,0,482,65024,0,57
4057,0,TCP,192.168.136.131,80,53818,0,0,65024,0,57
4598,9,TCP,192.168.136.131,80,53818,0,0,0,0,57
401,0,TCP,192.168.136.132,53818,80,1,0,64256,0,57
402,0,TCP,192.168.136.132,53818,80,0,21,64256,0,57
405,0,TCP,192.168.136.132,53818,80,0,168,64256,0,57
