Packet Number,Time(seconds),Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,socket_count,sql,stream
877,1947,0,TCP,192.168.136.131,36662,80,1,0,12,0,17
878,1947,0,TCP,192.168.136.131,36662,80,0,415,12,0,17
888,1947,0,TCP,192.168.136.131,36662,80,889,0,12,0,17
889,1947,0,TCP,192.168.136.131,36662,80,0,415,12,0,17
911,1947,0,TCP,192.168.136.131,36662,80,889,0,12,0,17
1007,1948,0,TCP,192.168.136.131,36662,80,0,415,12,0,17
1030,1948,0,TCP,192.168.136.131,36662,80,889,0,12,0,17
1191,1949,1,TCP,192.168.136.131,36662,80,0,415,12,0,17
1204,1950,0,TCP,192.168.136.131,36662,80,889,0,12,0,17
1318,1960,10,TCP,192.168.136.131,36662,80,0,0,12,0,17
1320,1961,1,TCP,192.168.136.131,36662,80,0,0,12,0,17
3175,1971,10,TCP,192.168.136.131,36662,80,0,0,12,0,17
3285,1981,10,TCP,192.168.136.131,36662,80,0,0,12,0,17
3896,1991,10,TCP,192.168.136.131,36662,80,0,0,12,0,17
4241,2002,10,TCP,192.168.136.131,36662,80,0,0,12,0,17
6793,2007,5,TCP,192.168.136.131,36662,80,0,415,12,0,17
6854,2007,0,TCP,192.168.136.131,36662,80,888,0,12,0,17
8103,2009,1,TCP,192.168.136.131,36662,80,0,415,12,0,17
8201,2009,0,TCP,192.168.136.131,36662,80,889,0,12,0,17
11002,2014,5,TCP,192.168.136.131,36662,80,0,415,12,0,17
11174,2015,0,TCP,192.168.136.131,36662,80,888,0,12,0,17
11451,2015,0,TCP,192.168.136.131,36662,80,0,415,12,0,17
11623,2015,0,TCP,192.168.136.131,36662,80,889,0,12,0,17
11951,2015,0,TCP,192.168.136.131,36662,80,0,415,12,0,17
12011,2015,0,TCP,192.168.136.131,36662,80,888,0,12,0,17
12795,2021,5,TCP,192.168.136.131,36662,80,0,0,12,0,17
12957,2021,0,TCP,192.168.136.131,36662,80,1,0,12,0,17
879,1947,0,TCP,23.53.240.51,80,36662,415,0,12,0,17
887,1947,0,TCP,23.53.240.51,80,36662,0,889,12,0,17
890,1947,0,TCP,23.53.240.51,80,36662,415,0,12,0,17
903,1947,0,TCP,23.53.240.51,80,36662,0,889,12,0,17
1008,1948,0,TCP,23.53.240.51,80,36662,415,0,12,0,17
1029,1948,0,TCP,23.53.240.51,80,36662,0,889,12,0,17
1192,1949,1,TCP,23.53.240.51,80,36662,415,0,12,0,17
1203,1950,0,TCP,23.53.240.51,80,36662,0,889,12,0,17
1322,1961,11,TCP,23.53.240.51,80,36662,0,0,12,0,17
3177,1971,10,TCP,23.53.240.51,80,36662,0,0,12,0,17
3287,1981,10,TCP,23.53.240.51,80,36662,0,0,12,0,17
3898,1991,10,TCP,23.53.240.51,80,36662,0,0,12,0,17
4243,2002,10,TCP,23.53.240.51,80,36662,0,0,12,0,17
6794,2007,5,TCP,23.53.240.51,80,36662,415,0,12,0,17
6853,2007,0,TCP,23.53.240.51,80,36662,0,888,12,0,17
8104,2009,1,TCP,23.53.240.51,80,36662,415,0,12,0,17
8200,2009,0,TCP,23.53.240.51,80,36662,0,889,12,0,17
11003,2014,5,TCP,23.53.240.51,80,36662,415,0,12,0,17
11172,2015,0,TCP,23.53.240.51,80,36662,0,888,12,0,17
11452,2015,0,TCP,23.53.240.51,80,36662,415,0,12,0,17
11622,2015,0,TCP,23.53.240.51,80,36662,0,889,12,0,17
11952,2015,0,TCP,23.53.240.51,80,36662,415,0,12,0,17
12010,2015,0,TCP,23.53.240.51,80,36662,0,888,12,0,17
12802,2021,5,TCP,23.53.240.51,80,36662,1,0,12,0,17
12956,2021,0,TCP,23.53.240.51,80,36662,0,0,12,0,17
902,1947,0,TCP,192.168.136.131,36668,80,1,0,13,0,18
1019,1948,0,TCP,192.168.136.131,36668,80,0,415,13,0,18
1045,1948,0,TCP,192.168.136.131,36668,80,888,0,13,0,18
1201,1950,1,TCP,192.168.136.131,36668,80,0,415,13,0,18
1212,1950,0,TCP,192.168.136.131,36668,80,889,0,13,0,18
1317,1960,9,TCP,192.168.136.131,36668,80,0,0,13,0,18
1319,1961,1,TCP,192.168.136.131,36668,80,0,0,13,0,18
3176,1971,10,TCP,192.168.136.131,36668,80,0,0,13,0,18
3286,1981,10,TCP,192.168.136.131,36668,80,0,0,13,0,18
3895,1991,10,TCP,192.168.136.131,36668,80,0,0,13,0,18
4242,2002,10,TCP,192.168.136.131,36668,80,0,0,13,0,18
7321,2008,6,TCP,192.168.136.131,36668,80,0,415,13,0,18
7363,2008,0,TCP,192.168.136.131,36668,80,889,0,13,0,18
10221,2014,5,TCP,192.168.136.131,36668,80,0,415,13,0,18
10286,2014,0,TCP,192.168.136.131,36668,80,888,0,13,0,18
11440,2015,0,TCP,192.168.136.131,36668,80,0,415,13,0,18
11639,2015,0,TCP,192.168.136.131,36668,80,889,0,13,0,18
12794,2021,5,TCP,192.168.136.131,36668,80,0,0,13,0,18
12959,2021,0,TCP,192.168.136.131,36668,80,1,0,13,0,18
1020,1948,0,TCP,23.53.240.51,80,36668,415,0,13,0,18
1044,1948,0,TCP,23.53.240.51,80,36668,0,888,13,0,18
1202,1950,1,TCP,23.53.240.51,80,36668,415,0,13,0,18
1211,1950,0,TCP,23.53.240.51,80,36668,0,889,13,0,18
1321,1961,11,TCP,23.53.240.51,80,36668,0,0,13,0,18
3178,1971,10,TCP,23.53.240.51,80,36668,0,0,13,0,18
3288,1981,10,TCP,23.53.240.51,80,36668,0,0,13,0,18
3897,1991,10,TCP,23.53.240.51,80,36668,0,0,13,0,18
4244,2002,10,TCP,23.53.240.51,80,36668,0,0,13,0,18
7322,2008,6,TCP,23.53.240.51,80,36668,415,0,13,0,18
7362,2008,0,TCP,23.53.240.51,80,36668,0,889,13,0,18
10222,2014,5,TCP,23.53.240.51,80,36668,415,0,13,0,18
10285,2014,0,TCP,23.53.240.51,80,36668,0,888,13,0,18
11441,2015,0,TCP,23.53.240.51,80,36668,415,0,13,0,18
11638,2015,0,TCP,23.53.240.51,80,36668,0,889,13,0,18
12801,2021,5,TCP,23.53.240.51,80,36668,1,0,13,0,18
12958,2021,0,TCP,23.53.240.51,80,36668,0,0,13,0,18
965,1947,0,TCP,192.168.136.131,47518,80,1,0,14,0,19
966,1947,0,TCP,192.168.136.131,47518,80,0,295,14,0,19
975,1948,0,TCP,192.168.136.131,47518,80,216,0,14,0,19
1310,1958,10,TCP,192.168.136.131,47518,80,0,0,14,0,19
1313,1959,1,TCP,192.168.136.131,47518,80,0,0,14,0,19
3171,1969,10,TCP,192.168.136.131,47518,80,0,0,14,0,19
3281,1979,10,TCP,192.168.136.131,47518,80,0,0,14,0,19
3805,1989,10,TCP,192.168.136.131,47518,80,0,0,14,0,19
4216,2000,10,TCP,192.168.136.131,47518,80,0,0,14,0,19
8418,2010,10,TCP,192.168.136.131,47518,80,0,0,14,0,19
12359,2020,10,TCP,192.168.136.131,47518,80,0,0,14,0,19
12791,2021,0,TCP,192.168.136.131,47518,80,0,0,14,0,19
12923,2021,0,TCP,192.168.136.131,47518,80,1,0,14,0,19
967,1947,0,TCP,34.107.221.82,80,47518,295,0,14,0,19
974,1948,0,TCP,34.107.221.82,80,47518,0,216,14,0,19
1314,1959,11,TCP,34.107.221.82,80,47518,0,0,14,0,19
3172,1969,10,TCP,34.107.221.82,80,47518,0,0,14,0,19
3282,1979,10,TCP,34.107.221.82,80,47518,0,0,14,0,19
3806,1989,10,TCP,34.107.221.82,80,47518,0,0,14,0,19
4217,2000,10,TCP,34.107.221.82,80,47518,0,0,14,0,19
8419,2010,10,TCP,34.107.221.82,80,47518,0,0,14,0,19
12360,2020,10,TCP,34.107.221.82,80,47518,0,0,14,0,19
12793,2021,0,TCP,34.107.221.82,80,47518,1,0,14,0,19
12922,2021,0,TCP,34.107.221.82,80,47518,0,0,14,0,19
987,1948,0,TCP,192.168.136.131,33810,443,1,0,15,0,20
988,1948,0,TCP,192.168.136.131,33810,443,0,517,15,0,20
996,1948,0,TCP,192.168.136.131,33810,443,1412,0,15,0,20
998,1948,0,TCP,192.168.136.131,33810,443,1412,0,15,0,20
1000,1948,0,TCP,192.168.136.131,33810,443,1638,0,15,0,20
1031,1948,0,TCP,192.168.136.131,33810,443,0,64,15,0,20
1033,1948,0,TCP,192.168.136.131,33810,443,0,170,15,0,20
1039,1948,0,TCP,192.168.136.131,33810,443,586,0,15,0,20
1040,1948,0,TCP,192.168.136.131,33810,443,0,31,15,0,20
1062,1948,0,TCP,192.168.136.131,33810,443,31,0,15,0,20
6631,2007,58,TCP,192.168.136.131,33810,443,0,39,15,0,20
6644,2007,0,TCP,192.168.136.131,33810,443,39,0,15,0,20
12396,2021,13,TCP,192.168.136.131,33810,443,0,39,15,0,20
12787,2021,0,TCP,192.168.136.131,33810,443,0,24,15,0,20
12790,2021,0,TCP,192.168.136.131,33810,443,0,0,15,0,20
12931,2021,0,TCP,192.168.136.131,33810,443,1,0,15,0,20
989,1948,0,TCP,34.107.243.93,443,33810,517,0,15,0,20
995,1948,0,TCP,34.107.243.93,443,33810,0,1412,15,0,20
997,1948,0,TCP,34.107.243.93,443,33810,0,1412,15,0,20
999,1948,0,TCP,34.107.243.93,443,33810,0,1638,15,0,20
1032,1948,0,TCP,34.107.243.93,443,33810,64,0,15,0,20
1034,1948,0,TCP,34.107.243.93,443,33810,170,0,15,0,20
1038,1948,0,TCP,34.107.243.93,443,33810,0,586,15,0,20
1041,1948,0,TCP,34.107.243.93,443,33810,31,0,15,0,20
1057,1948,0,TCP,34.107.243.93,443,33810,0,31,15,0,20
6632,2007,58,TCP,34.107.243.93,443,33810,39,0,15,0,20
6643,2007,0,TCP,34.107.243.93,443,33810,0,39,15,0,20
12397,2021,13,TCP,34.107.243.93,443,33810,39,0,15,0,20
12789,2021,0,TCP,34.107.243.93,443,33810,24,0,15,0,20
12792,2021,0,TCP,34.107.243.93,443,33810,1,0,15,0,20
12930,2021,0,TCP,34.107.243.93,443,33810,0,0,15,0,20
1002,1948,0,TCP,192.168.136.131,47678,443,1,0,16,0,21
1003,1948,0,TCP,192.168.136.131,47678,443,0,517,16,0,21
1013,1948,0,TCP,192.168.136.131,47678,443,1412,0,16,0,21
1014,1948,0,TCP,192.168.136.131,47678,443,1412,0,16,0,21
1016,1948,0,TCP,192.168.136.131,47678,443,1412,0,16,0,21
1018,1948,0,TCP,192.168.136.131,47678,443,317,0,16,0,21
1046,1948,0,TCP,192.168.136.131,47678,443,0,64,16,0,21
1048,1948,0,TCP,192.168.136.131,47678,443,0,170,16,0,21
1049,1948,0,TCP,192.168.136.131,47678,443,0,302,16,0,21
1059,1948,0,TCP,192.168.136.131,47678,443,586,0,16,0,21
1060,1948,0,TCP,192.168.136.131,47678,443,0,31,16,0,21
1073,1948,0,TCP,192.168.136.131,47678,443,807,0,16,0,21
1074,1948,0,TCP,192.168.136.131,47678,443,0,39,16,0,21
1111,1949,0,TCP,192.168.136.131,47678,443,0,130,16,0,21
1121,1949,0,TCP,192.168.136.131,47678,443,1559,0,16,0,21
1124,1949,0,TCP,192.168.136.131,47678,443,2824,0,16,0,21
1127,1949,0,TCP,192.168.136.131,47678,443,2824,0,16,0,21
1130,1949,0,TCP,192.168.136.131,47678,443,2824,0,16,0,21
1133,1949,0,TCP,192.168.136.131,47678,443,2824,0,16,0,21
1136,1949,0,TCP,192.168.136.131,47678,443,2824,0,16,0,21
1139,1949,0,TCP,192.168.136.131,47678,443,2824,0,16,0,21
1142,1949,0,TCP,192.168.136.131,47678,443,2824,0,16,0,21
1145,1949,0,TCP,192.168.136.131,47678,443,2824,0,16,0,21
1147,1949,0,TCP,192.168.136.131,47678,443,1066,39,16,0,21
6934,2008,58,TCP,192.168.136.131,47678,443,0,39,16,0,21
6984,2008,0,TCP,192.168.136.131,47678,443,39,0,16,0,21
12406,2021,12,TCP,192.168.136.131,47678,443,0,39,16,0,21
12783,2021,0,TCP,192.168.136.131,47678,443,0,24,16,0,21
12786,2021,0,TCP,192.168.136.131,47678,443,0,0,16,0,21
12929,2021,0,TCP,192.168.136.131,47678,443,1,0,16,0,21
1004,1948,0,TCP,34.149.100.209,443,47678,517,0,16,0,21
1011,1948,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1012,1948,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1015,1948,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1017,1948,0,TCP,34.149.100.209,443,47678,0,317,16,0,21
1047,1948,0,TCP,34.149.100.209,443,47678,64,0,16,0,21
1050,1948,0,TCP,34.149.100.209,443,47678,170,0,16,0,21
1051,1948,0,TCP,34.149.100.209,443,47678,302,0,16,0,21
1058,1948,0,TCP,34.149.100.209,443,47678,0,586,16,0,21
1061,1948,0,TCP,34.149.100.209,443,47678,31,0,16,0,21
1071,1948,0,TCP,34.149.100.209,443,47678,0,31,16,0,21
1072,1948,0,TCP,34.149.100.209,443,47678,0,776,16,0,21
1075,1948,0,TCP,34.149.100.209,443,47678,39,0,16,0,21
1113,1949,0,TCP,34.149.100.209,443,47678,130,0,16,0,21
1119,1949,0,TCP,34.149.100.209,443,47678,0,147,16,0,21
1120,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1122,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1123,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1125,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1126,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1128,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1129,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1131,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1132,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1134,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1135,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1137,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1138,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1140,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1141,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1143,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1144,1949,0,TCP,34.149.100.209,443,47678,0,1412,16,0,21
1146,1949,0,TCP,34.149.100.209,443,47678,0,1066,16,0,21
1148,1949,0,TCP,34.149.100.209,443,47678,39,0,16,0,21
6935,2008,58,TCP,34.149.100.209,443,47678,39,0,16,0,21
6970,2008,0,TCP,34.149.100.209,443,47678,0,39,16,0,21
12407,2021,12,TCP,34.149.100.209,443,47678,39,0,16,0,21
12785,2021,0,TCP,34.149.100.209,443,47678,24,0,16,0,21
12788,2021,0,TCP,34.149.100.209,443,47678,1,0,16,0,21
12928,2021,0,TCP,34.149.100.209,443,47678,0,0,16,0,21
1006,1948,0,TCP,192.168.136.131,52934,443,1,0,17,0,22
1009,1948,0,TCP,192.168.136.131,52934,443,0,517,17,0,22
1022,1948,0,TCP,192.168.136.131,52934,443,1412,0,17,0,22
1024,1948,0,TCP,192.168.136.131,52934,443,1412,0,17,0,22
1026,1948,0,TCP,192.168.136.131,52934,443,1412,0,17,0,22
1028,1948,0,TCP,192.168.136.131,52934,443,447,0,17,0,22
1084,1948,0,TCP,192.168.136.131,52934,443,0,64,17,0,22
1086,1948,0,TCP,192.168.136.131,52934,443,0,170,17,0,22
1087,1948,0,TCP,192.168.136.131,52934,443,0,611,17,0,22
1091,1948,0,TCP,192.168.136.131,52934,443,614,0,17,0,22
1092,1948,0,TCP,192.168.136.131,52934,443,0,31,17,0,22
1098,1948,0,TCP,192.168.136.131,52934,443,2517,0,17,0,22
1099,1948,0,TCP,192.168.136.131,52934,443,0,39,17,0,22
1101,1948,0,TCP,192.168.136.131,52934,443,0,24,17,0,22
1103,1948,0,TCP,192.168.136.131,52934,443,0,0,17,0,22
1106,1948,0,TCP,192.168.136.131,52934,443,1,0,17,0,22
1010,1948,0,TCP,142.250.71.10,443,52934,517,0,17,0,22
1021,1948,0,TCP,142.250.71.10,443,52934,0,1412,17,0,22
1023,1948,0,TCP,142.250.71.10,443,52934,0,1412,17,0,22
1025,1948,0,TCP,142.250.71.10,443,52934,0,1412,17,0,22
1027,1948,0,TCP,142.250.71.10,443,52934,0,447,17,0,22
1085,1948,0,TCP,142.250.71.10,443,52934,64,0,17,0,22
1088,1948,0,TCP,142.250.71.10,443,52934,170,0,17,0,22
1089,1948,0,TCP,142.250.71.10,443,52934,611,0,17,0,22
1090,1948,0,TCP,142.250.71.10,443,52934,0,614,17,0,22
1093,1948,0,TCP,142.250.71.10,443,52934,31,0,17,0,22
1094,1948,0,TCP,142.250.71.10,443,52934,0,31,17,0,22
1095,1948,0,TCP,142.250.71.10,443,52934,0,239,17,0,22
1096,1948,0,TCP,142.250.71.10,443,52934,0,1412,17,0,22
1097,1948,0,TCP,142.250.71.10,443,52934,0,835,17,0,22
1100,1948,0,TCP,142.250.71.10,443,52934,39,0,17,0,22
1102,1948,0,TCP,142.250.71.10,443,52934,24,0,17,0,22
1104,1948,0,TCP,142.250.71.10,443,52934,1,0,17,0,22
1105,1948,0,TCP,142.250.71.10,443,52934,0,0,17,0,22
1068,1948,0,TCP,192.168.136.131,42370,80,1,0,18,0,23
1069,1948,0,TCP,192.168.136.131,42370,80,0,418,18,0,23
1083,1948,0,TCP,192.168.136.131,42370,80,701,0,18,0,23
1312,1958,10,TCP,192.168.136.131,42370,80,0,0,18,0,23
1315,1959,1,TCP,192.168.136.131,42370,80,0,0,18,0,23
3173,1969,10,TCP,192.168.136.131,42370,80,0,0,18,0,23
3283,1980,10,TCP,192.168.136.131,42370,80,0,0,18,0,23
3848,1990,10,TCP,192.168.136.131,42370,80,0,0,18,0,23
4232,2000,10,TCP,192.168.136.131,42370,80,0,0,18,0,23
8609,2010,10,TCP,192.168.136.131,42370,80,0,0,18,0,23
12364,2021,10,TCP,192.168.136.131,42370,80,0,0,18,0,23
12782,2021,0,TCP,192.168.136.131,42370,80,0,0,18,0,23
12951,2021,0,TCP,192.168.136.131,42370,80,1,0,18,0,23
1070,1948,0,TCP,142.250.196.163,80,42370,418,0,18,0,23
1082,1948,0,TCP,142.250.196.163,80,42370,0,701,18,0,23
1316,1959,11,TCP,142.250.196.163,80,42370,0,0,18,0,23
3174,1969,10,TCP,142.250.196.163,80,42370,0,0,18,0,23
3284,1980,10,TCP,142.250.196.163,80,42370,0,0,18,0,23
3849,1990,10,TCP,142.250.196.163,80,42370,0,0,18,0,23
4233,2000,10,TCP,142.250.196.163,80,42370,0,0,18,0,23
8610,2010,10,TCP,142.250.196.163,80,42370,0,0,18,0,23
12365,2021,10,TCP,142.250.196.163,80,42370,0,0,18,0,23
12784,2021,0,TCP,142.250.196.163,80,42370,1,0,18,0,23
12950,2021,0,TCP,142.250.196.163,80,42370,0,0,18,0,23
1064,1948,0,TCP,192.168.136.131,37516,443,1,0,19,0,24
1065,1948,0,TCP,192.168.136.131,37516,443,0,657,19,0,24
1077,1948,0,TCP,192.168.136.131,37516,443,218,0,19,0,24
1078,1948,0,TCP,192.168.136.131,37516,443,0,64,19,0,24
1080,1948,0,TCP,192.168.136.131,37516,443,0,620,19,0,24
1108,1949,0,TCP,192.168.136.131,37516,443,798,139,19,0,24
1114,1949,0,TCP,192.168.136.131,37516,443,192,0,19,0,24
12370,2021,71,TCP,192.168.136.131,37516,443,0,28,19,0,24
12814,2021,0,TCP,192.168.136.131,37516,443,0,24,19,0,24
12815,2021,0,TCP,192.168.136.131,37516,443,0,0,19,0,24
12921,2021,0,TCP,192.168.136.131,37516,443,1,0,19,0,24
1066,1948,0,TCP,34.107.243.93,443,37516,657,0,19,0,24
1076,1948,0,TCP,34.107.243.93,443,37516,0,218,19,0,24
1079,1948,0,TCP,34.107.243.93,443,37516,64,0,19,0,24
1081,1948,0,TCP,34.107.243.93,443,37516,620,0,19,0,24
1107,1949,0,TCP,34.107.243.93,443,37516,0,798,19,0,24
1109,1949,0,TCP,34.107.243.93,443,37516,139,0,19,0,24
1110,1949,0,TCP,34.107.243.93,443,37516,0,192,19,0,24
12371,2021,71,TCP,34.107.243.93,443,37516,28,0,19,0,24
12816,2021,0,TCP,34.107.243.93,443,37516,24,0,19,0,24
12817,2021,0,TCP,34.107.243.93,443,37516,1,0,19,0,24
12920,2021,0,TCP,34.107.243.93,443,37516,0,0,19,0,24
1116,1949,0,TCP,192.168.136.131,47688,443,1,0,20,0,25
1117,1949,0,TCP,192.168.136.131,47688,443,0,218,20,0,25
1150,1949,0,TCP,192.168.136.131,47688,443,1412,0,20,0,25
1152,1949,0,TCP,192.168.136.131,47688,443,1412,0,20,0,25
1155,1949,0,TCP,192.168.136.131,47688,443,1412,0,20,0,25
1156,1949,0,TCP,192.168.136.131,47688,443,236,0,20,0,25
1157,1949,0,TCP,192.168.136.131,47688,443,0,93,20,0,25
1161,1949,0,TCP,192.168.136.131,47688,443,364,194,20,0,25
1163,1949,0,TCP,192.168.136.131,47688,443,0,31,20,0,25
1164,1949,0,TCP,192.168.136.131,47688,443,0,0,20,0,25
1168,1949,0,TCP,192.168.136.131,47688,443,0,0,20,0,25
1118,1949,0,TCP,34.149.100.209,443,47688,218,0,20,0,25
1149,1949,0,TCP,34.149.100.209,443,47688,0,1412,20,0,25
1151,1949,0,TCP,34.149.100.209,443,47688,0,1412,20,0,25
1153,1949,0,TCP,34.149.100.209,443,47688,0,1412,20,0,25
1154,1949,0,TCP,34.149.100.209,443,47688,0,236,20,0,25
1158,1949,0,TCP,34.149.100.209,443,47688,93,0,20,0,25
1159,1949,0,TCP,34.149.100.209,443,47688,0,295,20,0,25
1160,1949,0,TCP,34.149.100.209,443,47688,0,69,20,0,25
1162,1949,0,TCP,34.149.100.209,443,47688,194,0,20,0,25
1165,1949,0,TCP,34.149.100.209,443,47688,31,0,20,0,25
1166,1949,0,TCP,34.149.100.209,443,47688,1,0,20,0,25
1167,1949,0,TCP,34.149.100.209,443,47688,0,38,20,0,25
1180,1949,0,TCP,192.168.136.131,34686,443,1,0,21,0,26
1181,1949,0,TCP,192.168.136.131,34686,443,0,517,21,0,26
1195,1950,0,TCP,192.168.136.131,34686,443,1412,0,21,0,26
1196,1950,0,TCP,192.168.136.131,34686,443,1412,0,21,0,26
1199,1950,0,TCP,192.168.136.131,34686,443,1412,0,21,0,26
1200,1950,0,TCP,192.168.136.131,34686,443,320,0,21,0,26
1213,1950,0,TCP,192.168.136.131,34686,443,0,64,21,0,26
1215,1950,0,TCP,192.168.136.131,34686,443,0,187,21,0,26
1224,1950,0,TCP,192.168.136.131,34686,443,586,0,21,0,26
1225,1950,0,TCP,192.168.136.131,34686,443,0,24,21,0,26
1227,1950,0,TCP,192.168.136.131,34686,443,0,0,21,0,26
1254,1950,0,TCP,192.168.136.131,34686,443,0,0,21,0,26
1182,1949,0,TCP,34.120.115.102,443,34686,517,0,21,0,26
1193,1949,0,TCP,34.120.115.102,443,34686,0,1412,21,0,26
1194,1949,0,TCP,34.120.115.102,443,34686,0,1412,21,0,26
1197,1950,0,TCP,34.120.115.102,443,34686,0,1412,21,0,26
1198,1950,0,TCP,34.120.115.102,443,34686,0,320,21,0,26
1214,1950,0,TCP,34.120.115.102,443,34686,64,0,21,0,26
1216,1950,0,TCP,34.120.115.102,443,34686,187,0,21,0,26
1223,1950,0,TCP,34.120.115.102,443,34686,0,586,21,0,26
1226,1950,0,TCP,34.120.115.102,443,34686,24,0,21,0,26
1228,1950,0,TCP,34.120.115.102,443,34686,1,0,21,0,26
1253,1950,0,TCP,34.120.115.102,443,34686,0,31,21,0,26
1176,1949,0,TCP,192.168.136.131,34688,443,1,0,22,0,27
1177,1949,0,TCP,192.168.136.131,34688,443,0,517,22,0,27
1185,1949,0,TCP,192.168.136.131,34688,443,1412,0,22,0,27
1186,1949,0,TCP,192.168.136.131,34688,443,1412,0,22,0,27
1189,1949,0,TCP,192.168.136.131,34688,443,1412,0,22,0,27
1190,1949,0,TCP,192.168.136.131,34688,443,320,0,22,0,27
1205,1950,0,TCP,192.168.136.131,34688,443,0,64,22,0,27
1207,1950,0,TCP,192.168.136.131,34688,443,0,170,22,0,27
1208,1950,0,TCP,192.168.136.131,34688,443,0,291,22,0,27
1217,1950,0,TCP,192.168.136.131,34688,443,0,104,22,0,27
1220,1950,0,TCP,192.168.136.131,34688,443,586,0,22,0,27
1221,1950,0,TCP,192.168.136.131,34688,443,0,31,22,0,27
1231,1950,0,TCP,192.168.136.131,34688,443,481,0,22,0,27
1235,1950,0,TCP,192.168.136.131,34688,443,2824,0,22,0,27
1237,1950,0,TCP,192.168.136.131,34688,443,1977,0,22,0,27
1239,1950,0,TCP,192.168.136.131,34688,443,278,39,22,0,27
1243,1950,0,TCP,192.168.136.131,34688,443,2824,0,22,0,27
1246,1950,0,TCP,192.168.136.131,34688,443,2824,0,22,0,27
1249,1950,0,TCP,192.168.136.131,34688,443,2824,0,22,0,27
1252,1950,0,TCP,192.168.136.131,34688,443,2037,0,22,0,27
1255,1950,0,TCP,192.168.136.131,34688,443,0,156,22,0,27
1257,1950,0,TCP,192.168.136.131,34688,443,0,158,22,0,27
1260,1950,0,TCP,192.168.136.131,34688,443,79,39,22,0,27
1263,1950,0,TCP,192.168.136.131,34688,443,67,0,22,0,27
7734,2009,58,TCP,192.168.136.131,34688,443,0,39,22,0,27
7788,2009,0,TCP,192.168.136.131,34688,443,39,0,22,0,27
11767,2015,6,TCP,192.168.136.131,34688,443,0,106,22,0,27
11769,2015,0,TCP,192.168.136.131,34688,443,0,106,22,0,27
11820,2015,0,TCP,192.168.136.131,34688,443,84,0,22,0,27
11821,2015,0,TCP,192.168.136.131,34688,443,0,39,22,0,27
11978,2015,0,TCP,192.168.136.131,34688,443,67,0,22,0,27
12374,2021,5,TCP,192.168.136.131,34688,443,0,39,22,0,27
12775,2021,0,TCP,192.168.136.131,34688,443,0,24,22,0,27
12778,2021,0,TCP,192.168.136.131,34688,443,0,0,22,0,27
12919,2021,0,TCP,192.168.136.131,34688,443,1,0,22,0,27
1178,1949,0,TCP,34.120.115.102,443,34688,517,0,22,0,27
1183,1949,0,TCP,34.120.115.102,443,34688,0,1412,22,0,27
1184,1949,0,TCP,34.120.115.102,443,34688,0,1412,22,0,27
1187,1949,0,TCP,34.120.115.102,443,34688,0,1412,22,0,27
1188,1949,0,TCP,34.120.115.102,443,34688,0,320,22,0,27
1206,1950,0,TCP,34.120.115.102,443,34688,64,0,22,0,27
1209,1950,0,TCP,34.120.115.102,443,34688,170,0,22,0,27
1210,1950,0,TCP,34.120.115.102,443,34688,291,0,22,0,27
1218,1950,0,TCP,34.120.115.102,443,34688,104,0,22,0,27
1219,1950,0,TCP,34.120.115.102,443,34688,0,586,22,0,27
1222,1950,0,TCP,34.120.115.102,443,34688,31,0,22,0,27
1229,1950,0,TCP,34.120.115.102,443,34688,0,31,22,0,27
1230,1950,0,TCP,34.120.115.102,443,34688,0,450,22,0,27
1232,1950,0,TCP,34.120.115.102,443,34688,0,1412,22,0,27
1233,1950,0,TCP,34.120.115.102,443,34688,0,1412,22,0,27
1234,1950,0,TCP,34.120.115.102,443,34688,0,1412,22,0,27
1236,1950,0,TCP,34.120.115.102,443,34688,0,565,22,0,27
1238,1950,0,TCP,34.120.115.102,443,34688,0,278,22,0,27
1240,1950,0,TCP,34.120.115.102,443,34688,39,0,22,0,27
1241,1950,0,TCP,34.120.115.102,443,34688,0,1412,22,0,27
1242,1950,0,TCP,34.120.115.102,443,34688,0,1412,22,0,27
1244,1950,0,TCP,34.120.115.102,443,34688,0,1412,22,0,27
