Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count,Label
0,TCP,172.217.163.206,443,44074,31,0,0,38,,,A
0,TCP,172.217.163.206,443,44074,0,31,0,38,,,A
0,TCP,192.168.136.131,46126,443,1,0,0,40,1964,36,A
0,TCP,192.168.136.131,46126,443,0,517,0,40,,,A
0,TCP,142.250.195.174,443,40928,517,0,0,43,,,A
0,TCP,142.250.195.174,443,40924,517,0,0,42,,,A
0,TCP,142.250.195.174,443,40908,517,0,0,41,,,A
0,TCP,142.250.195.174,443,40944,517,0,0,44,,,A
0,TCP,192.168.136.131,46126,443,0,64,0,40,,,A
0,TCP,192.168.136.131,46126,443,0,170,0,40,,,A
0,TCP,192.168.136.131,46126,443,0,570,0,40,,,A
0,TCP,192.168.136.131,46126,443,31,0,0,40,,,A
0,TCP,192.168.136.131,46126,443,427,0,0,40,,,A
0,TCP,192.168.136.131,46126,443,31,0,0,40,,,A
0,TCP,192.168.136.131,46126,443,39,0,0,40,,,A
0,TCP,192.168.136.131,46126,443,0,39,0,40,,,A
0,TCP,192.168.136.131,46126,443,0,39,0,40,,,A
0,TCP,192.168.136.131,46126,443,0,24,0,40,,,A
0,TCP,192.168.136.131,46126,443,0,0,0,40,,,A
0,TCP,192.168.136.131,46126,443,1,0,0,40,,,A
1,TCP,142.250.196.163,80,35800,419,0,0,35,,,A
0,TCP,142.250.196.163,80,35800,0,702,0,35,,,A
0,TCP,192.168.136.131,53812,443,1,0,0,46,1965,42,A
0,TCP,192.168.136.131,53812,443,0,517,0,46,,,A
0,TCP,192.168.136.131,53812,443,299,0,0,46,,,A
0,TCP,142.250.196.163,80,35800,418,0,0,35,,,A
0,TCP,142.250.196.163,80,35800,0,701,0,35,,,A
0,TCP,192.168.136.131,53812,443,0,64,0,46,,,A
0,TCP,192.168.136.131,53812,443,0,170,0,46,,,A
0,TCP,192.168.136.131,53812,443,0,349,0,46,,,A
0,TCP,192.168.136.131,53812,443,0,31,0,46,,,A
0,TCP,192.168.136.131,53812,443,458,0,0,46,,,A
0,TCP,192.168.136.131,53812,443,70,0,0,46,,,A
0,TCP,192.168.136.131,53812,443,0,39,0,46,,,A
0,TCP,192.168.136.131,53812,443,0,39,0,46,,,A
0,TCP,192.168.136.131,53812,443,0,24,0,46,,,A
0,TCP,192.168.136.131,53812,443,0,0,0,46,,,A
0,TCP,192.168.136.131,53812,443,1,0,0,46,,,A
10,TCP,192.168.136.131,42370,80,0,0,0,23,,,A
10,TCP,142.250.196.163,80,42370,0,0,0,23,,,A
10,TCP,192.168.136.131,55742,80,0,0,0,30,,,A
11,TCP,142.250.196.163,80,35794,0,0,0,34,,,A
11,TCP,142.250.196.163,80,35802,0,0,0,36,,,A
1,TCP,192.168.136.131,55742,80,0,0,0,30,,,A
11,TCP,192.124.249.24,80,55742,0,0,0,30,,,A
11,TCP,142.250.196.163,80,35800,0,0,0,35,,,A
10,TCP,192.168.136.131,42370,80,0,0,0,23,,,A
10,TCP,142.250.196.163,80,42370,0,0,0,23,,,A
10,TCP,142.250.196.163,80,35794,0,0,0,34,,,A
10,TCP,142.250.196.163,80,35802,0,0,0,36,,,A
10,TCP,192.168.136.131,55742,80,0,0,0,30,,,A
10,TCP,192.124.249.24,80,55742,0,0,0,30,,,A
10,TCP,142.250.196.163,80,35800,0,0,0,35,,,A
10,TCP,192.168.136.131,42370,80,0,0,0,23,,,A
10,TCP,142.250.196.163,80,42370,0,0,0,23,,,A
10,TCP,142.250.196.163,80,35794,0,0,0,34,,,A
10,TCP,142.250.196.163,80,35802,0,0,0,36,,,A
10,TCP,192.168.136.131,55742,80,0,0,0,30,,,A
10,TCP,192.124.249.24,80,55742,0,0,0,30,,,A
10,TCP,142.250.196.163,80,35800,0,0,0,35,,,A
10,TCP,192.168.136.131,42370,80,0,0,0,23,,,A
10,TCP,142.250.196.163,80,42370,0,0,0,23,,,A
0,TCP,192.168.136.131,55740,443,1,0,0,49,2003,45,A
0,TCP,192.168.136.131,55740,443,0,517,0,49,,,A
0,TCP,192.229.179.87,443,55740,517,0,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.168.136.131,55740,443,1440,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,1440,0,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1155,0,49,,,A
0,TCP,192.168.136.131,55740,443,1155,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,80,0,49,,,A
0,TCP,192.229.179.87,443,55740,80,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,170,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,345,0,49,,,A
0,TCP,192.229.179.87,443,55740,170,0,0,49,,,A
0,TCP,192.229.179.87,443,55740,345,0,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,606,0,49,,,A
0,TCP,192.168.136.131,55740,443,606,31,0,49,,,A
0,TCP,192.229.179.87,443,55740,31,0,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,31,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.168.136.131,55740,443,1471,0,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,948,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,842,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,202,0,49,,,A
0,TCP,192.229.179.87,443,55740,202,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,99,0,49,,,A
0,TCP,192.229.179.87,443,55740,99,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,93,0,49,,,A
0,TCP,192.229.179.87,443,55740,93,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,96,0,49,,,A
0,TCP,192.229.179.87,443,55740,96,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,96,0,49,,,A
0,TCP,192.229.179.87,443,55740,96,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,91,0,49,,,A
0,TCP,192.229.179.87,443,55740,91,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,96,0,49,,,A
0,TCP,192.229.179.87,443,55740,96,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,113,0,49,,,A
0,TCP,192.229.179.87,443,55740,113,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,86,0,49,,,A
0,TCP,192.229.179.87,443,55740,86,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,84,0,49,,,A
0,TCP,192.229.179.87,443,55740,84,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,89,0,49,,,A
0,TCP,192.229.179.87,443,55740,89,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,83,0,49,,,A
0,TCP,192.229.179.87,443,55740,83,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,84,0,49,,,A
0,TCP,192.229.179.87,443,55740,84,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,84,0,49,,,A
0,TCP,192.229.179.87,443,55740,84,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,105,0,49,,,A
0,TCP,192.229.179.87,443,55740,105,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,94,0,49,,,A
0,TCP,192.229.179.87,443,55740,94,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,84,0,49,,,A
0,TCP,192.229.179.87,443,55740,84,0,0,49,,,A
0,TCP,192.168.136.131,55740,443,0,92,0,49,,,A
0,TCP,192.229.179.87,443,55740,92,0,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,207,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
0,TCP,192.229.179.87,443,55740,0,1440,0,49,,,A
